256, 38.33, -117.50, 216
257, 50.42, -120.99, 98
258, 50.51, -120.94, 45
259, 50.32, -120.85, 45
260, 50.54, -120.99, 220
261, 50.56, -121.02, 211
262, 50.43, -120.99, 147
263, 50.44, -120.91, 153
264, 50.45, -121.04, 206
265, 50.37, -120.96, 113
266, 50.38, -120.96, 98
267, 52.52, -122.29, 113
268, 50.49, -121.05, 120
269, 50.43, -121.00, 3
270, 58.24, -131.88, 26
271, 57.22, -126.68, 116
272, 57.36, -130.99, 24
