lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
-126.31,55.41,157.0,16101.0,-60.09,46.869,0.099,514.0,-68.37,47.19,8.37,4.92,3.78,-104.74,0.2,90.85,902.0,16111.0,8.46,8.46,8.34,0.72,-0.96,-3.65,-7.94,-21.94,7.36,-2.97,95.18,0.17,14.35,154.77,2.78
-109.6,32.93,67.0,101.0,-91.905,40.126,0.085,407.0,-97.58,38.0,12.66,12.51,4.3,-149.97,0.19,49.1,902.0,101.0,18.37,18.37,12.36,2.74,-3.73,-2.15,-8.65,3.87,8.63,0.58,55.97,0.2,14.39,127.26,2.27
-127.44,53.8,187.0,16101.0,-59.828,41.773999999999994,0.071,405.0,-65.17,41.02,8.82,38.7,9.1,172.79,0.2,258.75,101.0,16111.0,6.72,16.68,6.89,5.52,-9.03,1.14,6.98,107.87,-2.14,6.65,86.29,0.14,5.61,126.79,2.52
-111.32,43.09,31.0,178.0,-103.65,47.062,0.188,319.0,-119.18,50.49,10.5,-41.59,2.2,142.78,0.2,102.9,903.0,101.0,18.72,41.61,7.86,-6.97,-1.75,1.33,-8.31,-42.58,6.12,-5.62,22.88,0.08,39.32,78.92,1.97
-109.15,28.37,175.0,104.0,-56.376000000000005,19.459,0.066,639.0,-60.36,19.33,9.35,-21.06,1.93,-149.12,0.07,104.55,902.0,2000.0,0.04,26.96,8.73,-3.36,-1.66,-0.99,-8.31,-31.63,7.07,-4.36,82.33,0.07,6.37,148.69,2.8
-126.32,55.19,160.0,16101.0,-60.14,45.608000000000004,0.096,498.0,-67.96,45.43,9.79,-18.87,1.9,149.19,0.19,85.55,902.0,16111.0,7.72,7.72,9.26,-3.17,-1.63,0.97,-7.94,-16.33,7.62,-2.23,95.0,0.18,13.24,154.62,2.83
-109.5,30.3,186.0,101.0,-55.218,15.812999999999999,0.078,680.0,-59.81,15.07,8.61,17.75,6.73,-102.79,0.07,103.48,902.0,2000.0,0.04,24.58,8.2,2.63,-1.49,-6.57,-7.81,-30.48,6.73,-3.96,69.74,0.06,5.29,140.54,2.73
-126.16,54.94,181.0,16101.0,-57.107,46.053000000000004,0.037000000000000005,630.0,-59.98,45.4,8.72,48.69,9.13,-176.78,0.18,252.19,101.0,16111.0,1.54,16.58,5.76,6.55,-9.12,-0.51,6.9,119.15,-3.36,6.02,129.37,0.12,4.86,125.29,2.48
-110.07,29.9,11.0,101.0,-108.079,31.726,0.163,398.0,-103.88,23.16,7.23,-15.72,2.73,138.94,0.19,94.97,902.0,101.0,0.09,9.82,6.96,-1.96,-2.06,1.79,-4.91,-1.83,4.91,-0.16,2.49,0.02,20.36,45.43,1.06
-107.35,25.67,191.0,104.0,-55.016000000000005,9.412,0.09300000000000001,840.0,-59.84,11.91,8.97,-9.31,5.28,-130.63,0.19,117.17,902.0,2000.0,0.35,23.39,8.85,-1.45,-3.44,-4.01,-7.71,-45.08,5.44,-5.46,54.94,0.14,1.78,130.47,2.58
