conv_rate,dist_nearest_edge,subduction_volume_km3y,carbonate_sediment_thickness,ocean_crust_carb_percent
6.76,13.66,0.03,41.91,1.94
7.65,4.41,0.08,33.36,2.34
7.53,5.4,0.07,34.6,2.3
7.86,2.63,0.05,34.06,2.35
7.77,3.42,0.08,34.06,2.35
7.84,2.83,0.08,34.06,2.35
7.77,3.42,0.08,34.06,2.35
7.77,3.42,0.08,34.06,2.35
8.02,0.68,0.06,36.27,2.37
7.92,1.85,0.06,35.42,2.36
7.97,1.63,0.1,36.32,2.39
7.85,1.07,0.12,36.32,2.38
7.89,1.26,0.1,36.32,2.38
7.85,1.07,0.12,36.32,2.38
7.85,1.07,0.12,36.32,2.38
7.89,1.26,0.1,36.32,2.38
7.85,1.07,0.12,36.32,2.38
7.85,1.07,0.12,36.32,2.38
7.94,1.66,0.06,35.42,2.36
7.84,2.83,0.08,34.06,2.35
7.86,2.63,0.05,34.06,2.35
7.88,2.44,0.05,35.42,2.35
7.89,2.24,0.06,35.42,2.36
7.94,1.66,0.06,35.42,2.36
7.86,2.63,0.05,34.06,2.35
8.48,3.83,0.09,36.21,2.4
8.37,3.36,0.11,36.21,2.4
9.0,6.06,0.12,35.18,2.43
8.77,5.13,0.1,36.21,2.41
8.93,5.75,0.1,35.76,2.41
8.55,4.14,0.09,36.21,2.4
8.77,5.13,0.1,36.21,2.41
9.47,7.98,0.13,35.18,2.45
9.25,7.1,0.1,35.18,2.45
9.71,8.94,0.15,32.22,2.45
9.96,9.95,0.16,32.22,2.48
9.66,8.76,0.15,32.22,2.45
9.71,8.94,0.15,32.22,2.45
9.91,9.77,0.16,32.22,2.48
9.66,8.76,0.15,32.22,2.45
9.66,8.76,0.15,32.22,2.45
9.83,9.45,0.13,32.22,2.48
9.59,8.47,0.11,32.22,2.45
9.66,8.76,0.15,32.22,2.45
9.09,6.42,0.13,35.18,2.43
9.18,6.79,0.14,35.18,2.43
9.43,7.82,0.13,35.18,2.43
9.22,6.96,0.1,35.18,2.45
9.43,7.82,0.13,35.18,2.43
9.18,6.79,0.14,35.18,2.43
9.55,8.32,0.13,35.18,2.45
8.37,3.36,0.11,36.21,2.4
8.55,4.14,0.09,36.21,2.4
8.44,3.68,0.09,36.21,2.4
8.05,2.01,0.1,36.29,2.39
8.18,2.58,0.1,36.29,2.39
9.09,6.42,0.13,35.18,2.43
8.89,5.59,0.11,35.76,2.41
9.32,7.37,0.11,35.18,2.45
8.85,5.44,0.11,35.76,2.41
9.04,6.24,0.13,35.18,2.43
8.44,3.68,0.09,36.21,2.4
8.44,3.68,0.09,36.21,2.4
8.01,1.82,0.1,36.29,2.39
7.97,1.63,0.1,36.32,2.39
8.48,3.83,0.09,36.21,2.4
8.48,3.83,0.09,36.21,2.4
8.44,3.68,0.09,36.21,2.4
10.81,11.94,0.14,26.99,2.59
10.57,12.43,0.12,26.99,2.59
10.63,12.72,0.12,26.99,2.59
-2.7,7.43,0.0,25.1,2.67
11.74,8.13,0.07,25.1,2.66
11.68,8.36,0.15,25.1,2.66
-2.61,4.67,0.0,24.68,2.3
-2.71,7.91,0.0,25.1,2.66
-2.71,7.91,0.0,25.1,2.66
11.32,9.79,0.14,25.34,2.62
11.2,10.26,0.19,25.34,2.62
11.65,8.5,0.15,25.1,2.66
11.11,10.61,0.15,25.34,2.61
-2.37,0.81,0.0,25.53,2.15
-2.45,1.99,0.0,24.3,2.41
-2.54,3.47,0.0,24.68,2.3
-2.42,1.65,0.0,24.3,2.41
-2.57,3.94,0.0,24.68,2.3
-2.59,4.27,0.0,24.68,2.3
-2.65,5.37,0.0,25.1,2.67
10.22,10.99,0.13,29.28,2.56
10.53,12.26,0.15,29.28,2.59
10.41,11.73,0.15,29.28,2.56
10.34,11.42,0.14,29.28,2.56
10.26,11.13,0.13,29.28,2.56
11.43,9.37,0.17,25.34,2.62
10.66,12.6,0.14,26.99,2.59
-2.7,7.76,0.0,25.1,2.67
11.74,8.13,0.07,25.1,2.66
11.71,8.23,0.15,25.1,2.66
10.53,12.26,0.15,29.28,2.59
11.65,8.5,0.15,25.1,2.66
10.41,11.73,0.15,29.28,2.56
10.41,11.73,0.15,29.28,2.56
10.45,11.9,0.15,29.28,2.56
10.37,11.57,0.14,29.28,2.56
10.37,11.57,0.14,29.28,2.56
10.37,11.57,0.14,29.28,2.56
10.37,11.57,0.14,29.28,2.56
10.49,12.08,0.15,29.28,2.59
10.45,11.9,0.15,29.28,2.56
10.41,11.73,0.15,29.28,2.56
-2.37,0.81,0.0,25.53,2.15
-2.51,2.97,0.0,24.68,2.3
-2.52,3.2,0.0,24.68,2.3
-2.41,1.4,0.0,25.53,2.41
11.74,8.13,0.07,25.1,2.66
-2.71,8.04,0.0,25.1,2.66
10.49,12.08,0.15,29.28,2.59
10.41,11.73,0.15,29.28,2.56
7.51,5.6,0.07,34.6,2.25
7.69,4.02,0.08,33.36,2.34
7.6,4.81,0.08,34.6,2.3
7.44,6.2,0.07,33.92,2.25
7.46,6.0,0.07,33.92,2.25
7.84,2.83,0.08,34.06,2.35
7.82,3.03,0.08,34.06,2.35
7.67,4.22,0.08,33.36,2.34
7.53,5.4,0.07,34.6,2.3
7.27,6.18,0.07,35.31,2.27
0.68,5.24,0.0,258.98,2.2
-6.39,3.22,0.0,157.66,1.96
6.57,13.64,0.03,43.11,1.93
5.59,14.07,0.06,0.14,2.04
7.96,2.13,0.1,36.99,2.39
9.77,9.57,0.13,31.51,2.55
-2.54,3.56,0.0,23.36,2.31
-0.67,0.05,0.0,157.66,2.47
0.67,2.38,0.0,258.98,2.2
0.69,6.2,0.0,34.06,2.2
0.67,2.56,0.0,258.98,2.2
-6.28,0.1,0.0,157.66,2.35
6.91,10.01,0.05,34.65,2.08
6.6,13.29,0.03,43.11,1.93
6.34,15.75,0.05,72.28,1.97
6.05,16.36,0.06,72.28,1.97
6.25,16.29,0.05,72.28,1.97
-6.58,9.5,0.0,78.59,1.65
5.55,13.88,0.06,0.14,2.04
7.72,2.42,0.05,37.16,2.36
7.05,8.48,0.04,34.65,2.27
7.79,1.38,0.1,37.29,2.38
7.68,2.81,0.08,36.7,2.36
9.9,10.07,0.16,31.51,2.58
8.85,5.87,0.1,35.56,2.41
10.69,12.11,0.14,24.84,2.62
10.44,12.2,0.15,27.54,2.62
0.67,0.77,0.0,258.98,2.47
0.67,2.03,0.0,258.98,2.2
-0.67,0.05,0.0,157.66,2.47
0.67,0.19,0.0,255.67,2.47
0.67,0.96,0.0,258.98,2.47
0.67,3.14,0.0,258.98,2.2
0.67,2.56,0.0,258.98,2.2
0.68,5.24,0.0,258.98,2.2
0.67,2.2,0.0,258.98,2.2
0.67,3.14,0.0,258.98,2.2
0.67,1.68,0.0,258.98,2.47
0.67,2.38,0.0,258.98,2.2
0.68,5.24,0.0,258.98,2.2
0.68,4.28,0.0,258.98,2.2
0.67,3.14,0.0,258.98,2.2
-0.67,0.05,0.0,157.66,2.47
-0.67,0.05,0.0,157.66,2.47
-0.67,0.05,0.0,157.66,2.47
-6.3,1.07,0.0,157.66,2.35
-6.33,1.86,0.0,157.66,2.35
-0.67,0.05,0.0,157.66,2.47
-6.43,5.18,0.0,126.2,1.96
-6.36,2.64,0.0,157.66,2.31
-6.29,0.49,0.0,157.66,2.35
5.74,14.83,0.06,37.8,2.04
5.3,12.73,0.02,0.14,2.04
6.78,11.38,0.04,43.11,2.08
7.08,8.1,0.04,34.65,2.27
7.04,8.67,0.04,34.65,2.18
6.93,9.82,0.05,34.65,2.08
6.72,11.97,0.04,43.11,2.08
6.57,13.64,0.03,43.11,1.93
6.76,11.58,0.04,43.11,2.08
6.52,14.18,0.05,43.11,1.94
6.34,15.75,0.05,72.28,1.97
6.48,14.53,0.05,43.11,1.94
6.25,16.29,0.05,72.28,1.97
6.16,16.85,0.06,72.28,1.97
6.23,16.47,0.05,72.28,1.97
5.9,15.6,0.06,37.8,1.97
6.01,16.17,0.06,37.8,1.97
6.16,16.85,0.06,72.28,1.97
6.41,15.06,0.03,43.11,1.97
-6.43,5.18,0.0,126.2,1.96
-6.51,7.53,0.0,126.2,2.0
-6.47,6.35,0.0,126.2,2.0
5.11,11.81,0.02,0.14,2.04
-6.6,10.29,0.0,0.14,1.65
5.74,14.83,0.06,37.8,2.04
5.59,14.07,0.06,0.14,2.04
-6.51,7.53,0.0,126.2,2.0
-6.61,10.89,0.0,0.14,1.62
-6.59,10.09,0.0,0.14,1.65
8.46,4.26,0.09,36.38,2.41
7.55,0.46,0.11,37.35,2.38
7.51,4.2,0.08,36.79,2.35
7.34,5.58,0.07,36.19,2.27
7.63,3.21,0.08,36.7,2.36
6.54,14.0,0.03,43.11,1.94
6.52,14.18,0.05,43.11,1.94
6.83,10.8,0.04,34.65,2.08
6.67,12.55,0.04,43.11,2.08
7.13,7.54,0.04,34.65,2.27
6.99,9.23,0.05,34.65,2.18
6.99,9.23,0.05,34.65,2.18
7.7,2.61,0.05,36.7,2.36
7.48,4.4,0.08,36.79,2.35
7.83,1.57,0.1,37.29,2.38
7.82,1.26,0.06,37.42,2.36
7.79,1.38,0.1,37.29,2.38
7.7,2.61,0.05,36.7,2.36
7.75,2.03,0.06,37.16,2.36
8.89,6.02,0.1,35.56,2.43
8.39,3.95,0.09,36.38,2.41
9.9,10.07,0.16,31.51,2.58
9.41,8.11,0.13,31.51,2.5
9.85,9.89,0.16,31.51,2.55
9.29,7.64,0.11,33.77,2.45
9.36,7.94,0.13,31.51,2.45
9.29,7.64,0.11,33.77,2.45
8.36,3.8,0.09,36.38,2.39
8.81,5.71,0.11,35.56,2.41
8.32,3.64,0.11,36.38,2.39
10.36,11.85,0.15,27.54,2.6
-2.68,7.1,0.0,25.37,2.67
-2.7,8.1,0.0,25.37,2.67
11.43,9.05,0.19,22.53,2.63
-2.35,0.65,0.0,21.65,2.39
-2.51,3.04,0.0,23.36,2.31
10.36,11.85,0.15,27.54,2.6
-2.69,7.92,0.0,25.37,2.67
10.52,12.55,0.12,24.84,2.6
10.36,11.85,0.15,27.54,2.6
10.36,11.85,0.15,27.54,2.6
-2.37,0.97,0.0,21.65,2.39
7.41,4.99,0.07,36.19,2.34
0.67,0.38,0.0,255.67,2.47
0.67,0.96,0.0,258.98,2.47
0.67,1.33,0.0,258.98,2.47
0.67,2.75,0.0,258.98,2.2
-0.67,0.05,0.0,157.66,2.47
0.67,0.19,0.0,255.67,2.47
0.67,0.38,0.0,255.67,2.47
-0.67,0.05,0.0,157.66,2.47
-0.67,0.05,0.0,157.66,2.47
-0.67,0.05,0.0,157.66,2.47
0.67,0.96,0.0,258.98,2.47
0.67,1.68,0.0,258.98,2.47
0.67,0.57,0.0,258.98,2.47
0.67,2.56,0.0,258.98,2.2
0.67,2.75,0.0,258.98,2.2
0.67,2.38,0.0,258.98,2.2
0.68,4.28,0.0,258.98,2.2
0.68,4.86,0.0,258.98,2.2
0.68,3.9,0.0,258.98,2.2
0.67,3.14,0.0,258.98,2.2
0.68,3.52,0.0,258.98,2.2
0.67,1.68,0.0,258.98,2.47
0.67,2.2,0.0,258.98,2.2
0.67,2.38,0.0,258.98,2.2
0.68,4.67,0.0,258.98,2.2
0.69,5.62,0.0,222.27,2.2
0.69,5.62,0.0,222.27,2.2
0.69,6.2,0.0,34.06,2.2
0.67,2.56,0.0,258.98,2.2
0.68,3.52,0.0,258.98,2.2
0.67,1.15,0.0,258.98,2.47
0.67,2.38,0.0,258.98,2.2
0.67,2.38,0.0,258.98,2.2
0.67,2.75,0.0,258.98,2.2
0.67,2.38,0.0,258.98,2.2
0.67,0.57,0.0,258.98,2.47
0.67,0.19,0.0,255.67,2.47
-0.67,0.05,0.0,157.66,2.47
0.67,0.57,0.0,258.98,2.47
0.67,0.19,0.0,255.67,2.47
0.67,2.38,0.0,258.98,2.2
0.67,2.56,0.0,258.98,2.2
0.67,0.77,0.0,258.98,2.47
0.67,2.2,0.0,258.98,2.2
0.67,1.68,0.0,258.98,2.47
0.69,5.62,0.0,222.27,2.2
0.68,4.86,0.0,258.98,2.2
0.68,5.24,0.0,258.98,2.2
0.68,3.9,0.0,258.98,2.2
0.67,3.14,0.0,258.98,2.2
0.68,3.52,0.0,258.98,2.2
0.67,2.75,0.0,258.98,2.2
0.68,4.86,0.0,258.98,2.2
0.68,3.52,0.0,258.98,2.2
0.68,4.28,0.0,258.98,2.2
-0.67,0.05,0.0,157.66,2.47
-0.67,0.05,0.0,157.66,2.47
-0.67,0.05,0.0,157.66,2.47
-0.67,0.05,0.0,157.66,2.47
-0.67,0.05,0.0,157.66,2.47
-0.67,0.05,0.0,157.66,2.47
-0.67,0.05,0.0,157.66,2.47
-0.67,0.05,0.0,157.66,2.47
-6.29,0.29,0.0,157.66,2.35
-0.67,0.05,0.0,157.66,2.47
-6.34,2.25,0.0,157.66,2.31
-6.36,2.64,0.0,157.66,2.31
-6.32,1.46,0.0,157.66,2.35
-0.67,0.05,0.0,157.66,2.47
-0.67,0.05,0.0,157.66,2.47
-0.67,0.05,0.0,157.66,2.47
-0.67,0.05,0.0,157.66,2.47
-0.67,0.05,0.0,157.66,2.47
-6.46,5.96,0.0,126.2,1.94
-6.43,4.79,0.0,126.2,1.96
-6.43,4.79,0.0,126.2,1.96
-6.38,3.03,0.0,157.66,1.96
-6.42,4.2,0.0,134.17,1.96
-6.34,2.25,0.0,157.66,2.31
-6.4,3.42,0.0,134.17,1.96
-6.28,0.1,0.0,157.66,2.35
-0.67,0.05,0.0,157.66,2.47
-6.32,1.46,0.0,157.66,2.35
-6.31,1.27,0.0,157.66,2.35
-6.33,1.86,0.0,157.66,2.35
-6.28,0.1,0.0,157.66,2.35
-6.29,0.68,0.0,157.66,2.35
-6.28,0.1,0.0,157.66,2.35
5.67,14.45,0.06,0.14,2.04
5.55,13.88,0.06,0.14,2.04
5.59,14.07,0.06,0.14,2.04
5.15,11.99,0.02,0.14,2.04
5.42,13.3,0.05,0.14,2.04
6.69,12.36,0.04,43.11,2.08
7.04,8.67,0.04,34.65,2.18
7.01,9.04,0.03,34.65,2.18
6.95,9.62,0.05,34.65,2.08
7.14,7.35,0.04,34.65,2.31
7.13,7.54,0.04,34.65,2.27
7.07,8.29,0.04,34.65,2.27
6.99,9.23,0.05,34.65,2.18
6.91,10.01,0.05,34.65,2.08
6.99,9.23,0.05,34.65,2.18
6.81,10.99,0.04,43.11,2.08
6.72,11.97,0.04,43.11,2.08
6.83,10.8,0.04,34.65,2.08
6.64,12.94,0.03,43.11,1.93
6.57,13.64,0.03,43.11,1.93
6.65,12.75,0.04,43.11,2.08
6.59,13.47,0.03,43.11,1.93
6.67,12.55,0.04,43.11,2.08
6.67,12.55,0.04,43.11,2.08
6.85,10.6,0.04,34.65,2.08
6.83,10.8,0.04,34.65,2.08
6.76,11.58,0.04,43.11,2.08
6.54,14.0,0.03,43.11,1.94
6.5,14.35,0.05,43.11,1.94
6.54,14.0,0.03,43.11,1.94
6.36,15.57,0.03,72.28,1.97
6.34,15.75,0.05,72.28,1.97
6.36,15.57,0.03,72.28,1.97
6.34,15.75,0.05,72.28,1.97
6.36,15.57,0.03,72.28,1.97
6.36,15.57,0.03,72.28,1.97
6.34,15.75,0.05,72.28,1.97
6.23,16.47,0.05,72.28,1.97
6.34,15.75,0.05,72.28,1.97
6.23,16.47,0.05,72.28,1.97
6.05,16.36,0.06,72.28,1.97
6.16,16.85,0.06,72.28,1.97
6.19,16.66,0.06,72.28,1.97
6.01,16.17,0.06,37.8,1.97
6.05,16.36,0.06,72.28,1.97
6.05,16.36,0.06,72.28,1.97
5.74,14.83,0.06,37.8,2.04
5.82,15.21,0.06,37.8,2.04
5.97,15.98,0.06,37.8,1.97
6.16,16.85,0.06,72.28,1.97
6.23,16.47,0.05,72.28,1.97
6.05,16.36,0.06,72.28,1.97
6.25,16.29,0.05,72.28,1.97
6.19,16.66,0.06,72.28,1.97
6.23,16.47,0.05,72.28,1.97
6.54,14.0,0.03,43.11,1.94
6.52,14.18,0.05,43.11,1.94
6.54,14.0,0.03,43.11,1.94
6.34,15.75,0.05,72.28,1.97
6.45,14.71,0.05,43.11,1.97
6.05,16.36,0.06,72.28,1.97
6.23,16.47,0.05,72.28,1.97
5.9,15.6,0.06,37.8,1.97
6.39,15.23,0.03,72.28,1.97
6.34,15.75,0.05,72.28,1.97
-6.34,2.25,0.0,157.66,2.31
-6.42,4.4,0.0,126.2,1.96
-6.38,3.03,0.0,157.66,1.96
-6.45,5.77,0.0,126.2,1.94
-6.42,4.4,0.0,126.2,1.96
-6.45,5.77,0.0,126.2,1.94
-6.43,5.18,0.0,126.2,1.96
-6.49,6.94,0.0,126.2,2.0
-6.47,6.35,0.0,126.2,2.0
-6.54,8.12,0.0,126.2,2.0
-6.51,7.53,0.0,126.2,2.0
-6.49,6.94,0.0,126.2,2.0
5.07,11.63,0.02,0.14,2.04
-6.61,10.89,0.0,0.14,1.62
5.55,13.88,0.06,0.14,2.04
5.19,12.18,0.02,0.14,2.04
-6.6,10.69,0.0,0.14,1.62
-6.59,9.89,0.0,78.59,1.65
4.96,11.08,0.02,0.14,1.62
-6.54,8.12,0.0,126.2,2.0
-6.59,9.69,0.0,78.59,1.65
-6.58,9.3,0.0,78.59,1.65
5.67,14.45,0.06,0.14,2.04
5.59,14.07,0.06,0.14,2.04
5.94,15.79,0.06,37.8,1.97
5.78,15.02,0.06,37.8,2.04
5.59,14.07,0.06,0.14,2.04
5.55,13.88,0.06,0.14,2.04
5.59,14.07,0.06,0.14,2.04
6.05,16.36,0.06,72.28,1.97
6.01,16.17,0.06,37.8,1.97
5.59,14.07,0.06,0.14,2.04
5.82,15.21,0.06,37.8,2.04
5.59,14.07,0.06,0.14,2.04
-6.45,5.77,0.0,126.2,1.94
-6.54,8.12,0.0,126.2,2.0
-6.49,6.94,0.0,126.2,2.0
-6.48,6.75,0.0,126.2,2.0
-6.46,6.16,0.0,126.2,2.0
5.07,11.63,0.02,0.14,2.04
-6.6,10.29,0.0,0.14,1.65
5.51,13.68,0.05,0.14,2.04
5.07,11.63,0.02,0.14,2.04
5.51,13.68,0.05,0.14,2.04
5.07,11.63,0.02,0.14,2.04
-6.51,7.53,0.0,126.2,2.0
-6.59,9.89,0.0,78.59,1.65
-6.6,10.49,0.0,0.14,1.65
-6.54,8.12,0.0,126.2,2.0
8.73,5.4,0.11,35.56,2.43
8.32,3.64,0.11,36.38,2.39
7.75,1.19,0.11,37.29,2.38
7.6,0.64,0.11,37.35,2.38
7.79,1.38,0.1,37.29,2.38
7.82,1.26,0.06,37.42,2.36
7.78,1.65,0.06,37.16,2.36
7.87,0.68,0.06,37.42,2.38
7.68,2.81,0.08,36.7,2.36
7.61,3.4,0.08,36.7,2.36
7.7,2.61,0.05,36.7,2.36
7.39,5.19,0.07,36.19,2.34
7.32,5.78,0.07,35.31,2.27
7.41,4.99,0.07,36.19,2.34
7.53,4.0,0.08,36.79,2.35
7.2,6.77,0.06,34.65,2.31
7.13,7.54,0.04,34.65,2.27
6.34,15.75,0.05,72.28,1.97
6.34,15.75,0.05,72.28,1.97
6.52,14.18,0.05,43.11,1.94
6.36,15.57,0.03,72.28,1.97
6.54,14.0,0.03,43.11,1.94
6.54,14.0,0.03,43.11,1.94
6.54,14.0,0.03,43.11,1.94
6.36,15.57,0.03,72.28,1.97
6.7,12.16,0.04,43.11,2.08
6.62,13.11,0.03,43.11,1.93
6.87,10.41,0.05,34.65,2.08
6.78,11.38,0.04,43.11,2.08
6.83,10.8,0.04,34.65,2.08
6.72,11.97,0.04,43.11,2.08
6.76,11.58,0.04,43.11,2.08
7.02,8.85,0.04,34.65,2.18
6.99,9.23,0.05,34.65,2.18
7.22,6.57,0.07,35.31,2.31
7.08,8.1,0.04,34.65,2.27
7.08,8.1,0.04,34.65,2.27
7.02,8.85,0.04,34.65,2.18
7.05,8.48,0.04,34.65,2.27
7.01,9.04,0.03,34.65,2.18
6.95,9.62,0.05,34.65,2.08
6.99,9.23,0.05,34.65,2.18
6.91,10.01,0.05,34.65,2.08
6.59,13.47,0.03,43.11,1.93
6.64,12.94,0.03,43.11,1.93
6.57,13.64,0.03,43.11,1.93
7.48,4.4,0.08,36.79,2.35
7.36,5.39,0.07,36.19,2.34
7.7,2.61,0.05,36.7,2.36
7.61,3.4,0.08,36.7,2.36
7.68,2.81,0.08,36.7,2.36
7.58,3.6,0.08,36.79,2.35
7.58,3.6,0.08,36.79,2.35
7.85,0.87,0.06,37.42,2.38
7.77,1.84,0.06,37.16,2.36
7.88,1.76,0.1,37.29,2.38
7.75,1.19,0.11,37.29,2.38
7.79,1.38,0.1,37.29,2.38
7.75,1.19,0.11,37.29,2.38
7.75,1.19,0.11,37.29,2.38
7.79,1.38,0.1,37.29,2.38
7.75,1.19,0.11,37.29,2.38
7.75,1.19,0.11,37.29,2.38
7.75,2.03,0.06,37.16,2.36
7.7,2.61,0.05,36.7,2.36
7.7,2.61,0.05,36.7,2.36
7.7,2.61,0.05,36.7,2.36
7.75,2.03,0.06,37.16,2.36
7.78,1.65,0.06,37.16,2.36
7.7,2.61,0.05,36.7,2.36
8.43,4.1,0.09,36.38,2.41
8.32,3.64,0.11,36.38,2.39
8.93,6.18,0.12,35.56,2.43
8.7,5.25,0.1,36.38,2.43
8.85,5.87,0.1,35.56,2.41
8.5,4.41,0.08,36.38,2.41
8.7,5.25,0.1,36.38,2.43
9.41,8.11,0.13,31.51,2.5
9.18,7.22,0.1,35.56,2.45
9.65,9.07,0.15,31.51,2.55
9.9,10.07,0.16,31.51,2.58
9.65,9.07,0.15,31.51,2.55
9.65,9.07,0.15,31.51,2.55
9.85,9.89,0.16,31.51,2.55
9.56,8.72,0.11,31.51,2.5
9.6,8.88,0.15,31.51,2.5
9.77,9.57,0.13,31.51,2.55
9.56,8.72,0.11,31.51,2.5
9.56,8.72,0.11,31.51,2.5
9.06,6.72,0.14,35.56,2.43
9.06,6.72,0.14,35.56,2.43
9.29,7.64,0.11,33.77,2.45
9.15,7.08,0.1,35.56,2.45
9.36,7.94,0.13,31.51,2.45
9.15,7.08,0.1,35.56,2.45
9.49,8.44,0.13,31.51,2.5
8.32,3.64,0.11,36.38,2.39
8.46,4.26,0.09,36.38,2.41
8.36,3.8,0.09,36.38,2.39
7.96,2.13,0.1,36.99,2.39
8.09,2.7,0.1,36.99,2.39
8.97,6.36,0.13,35.56,2.43
8.81,5.71,0.11,35.56,2.41
9.29,7.64,0.11,33.77,2.45
8.81,5.71,0.11,35.56,2.41
8.97,6.36,0.13,35.56,2.43
8.32,3.64,0.11,36.38,2.39
8.36,3.8,0.09,36.38,2.39
7.88,1.76,0.1,37.29,2.38
7.88,1.76,0.1,37.29,2.38
8.46,4.26,0.09,36.38,2.41
8.39,3.95,0.09,36.38,2.41
8.36,3.8,0.09,36.38,2.39
10.76,11.79,0.14,24.84,2.62
10.52,12.55,0.12,24.84,2.6
10.58,12.6,0.12,24.84,2.6
-2.68,7.27,0.0,25.37,2.67
-2.69,7.92,0.0,25.37,2.67
-2.7,8.1,0.0,25.37,2.67
-2.59,4.51,0.0,23.36,2.53
-2.69,7.76,0.0,25.37,2.67
-2.69,7.76,0.0,25.37,2.67
11.25,9.77,0.17,22.53,2.62
11.21,9.93,0.17,22.53,2.62
11.61,8.36,0.12,25.37,2.67
11.12,10.29,0.19,22.53,2.62
-2.35,0.65,0.0,21.65,2.39
-2.43,1.83,0.0,22.69,2.31
-2.52,3.31,0.0,23.36,2.31
-2.41,1.49,0.0,22.69,2.31
-2.55,3.78,0.0,23.36,2.53
-2.57,4.11,0.0,23.36,2.53
-2.63,5.21,0.0,25.37,2.67
10.17,11.12,0.13,27.54,2.6
10.49,12.38,0.15,24.84,2.6
10.36,11.85,0.15,27.54,2.6
10.28,11.55,0.14,27.54,2.6
10.25,11.4,0.14,27.54,2.6
11.39,9.21,0.17,22.53,2.63
10.62,12.44,0.14,24.84,2.6
-2.69,7.6,0.0,25.37,2.67
-2.69,7.92,0.0,25.37,2.67
-2.7,8.1,0.0,25.37,2.67
10.52,12.55,0.12,24.84,2.6
11.61,8.36,0.12,25.37,2.67
10.36,11.85,0.15,27.54,2.6
10.36,11.85,0.15,27.54,2.6
10.4,12.03,0.15,27.54,2.62
10.32,11.69,0.14,27.54,2.6
10.32,11.69,0.14,27.54,2.6
10.32,11.69,0.14,27.54,2.6
10.32,11.69,0.14,27.54,2.6
10.44,12.2,0.15,27.54,2.62
10.4,12.03,0.15,27.54,2.62
10.36,11.85,0.15,27.54,2.6
-2.35,0.65,0.0,21.65,2.39
-2.49,2.81,0.0,23.36,2.31
-2.51,3.04,0.0,23.36,2.31
-2.37,0.97,0.0,21.65,2.39
-2.7,8.1,0.0,25.37,2.67
-2.69,7.92,0.0,25.37,2.67
10.44,12.2,0.15,27.54,2.62
10.36,11.85,0.15,27.54,2.6
7.34,5.58,0.07,36.19,2.27
7.53,4.0,0.08,36.79,2.35
7.44,4.79,0.08,36.19,2.34
7.25,6.38,0.07,35.31,2.27
7.32,5.78,0.07,35.31,2.27
7.68,2.81,0.08,36.7,2.36
7.66,3.01,0.08,36.7,2.36
7.51,4.2,0.08,36.79,2.35
7.36,5.39,0.07,36.19,2.34
10.74,6.16,0.13,36.85,2.29
-3.58,5.24,0.0,241.48,2.49
4.49,3.94,0.02,145.13,2.22
8.97,13.81,0.07,45.38,1.93
7.23,14.2,0.05,1.16,2.16
12.74,2.06,0.19,36.94,2.38
15.38,9.69,0.21,29.24,2.56
-2.53,3.52,0.0,26.83,2.59
-3.6,0.05,0.0,261.02,2.43
-3.59,2.38,0.0,261.02,2.47
-3.58,6.39,0.0,33.33,2.49
-3.59,2.56,0.0,261.02,2.47
4.58,0.1,0.02,169.46,2.43
9.87,10.0,0.11,29.6,2.03
9.1,13.28,0.08,45.38,1.93
8.46,15.73,0.09,45.38,1.93
7.92,16.29,0.1,29.91,2.16
8.3,16.27,0.09,29.91,1.93
4.33,9.41,0.01,96.42,1.36
7.1,13.81,0.05,1.16,2.16
11.71,2.21,0.13,38.58,2.36
10.22,8.46,0.1,29.6,2.23
12.55,1.5,0.18,37.81,2.38
11.58,2.79,0.17,38.64,2.35
15.55,10.19,0.26,29.24,2.59
14.1,5.99,0.18,35.01,2.42
16.61,11.96,0.24,25.42,2.62
16.27,12.32,0.26,25.98,2.62
-3.6,0.96,0.0,261.02,2.43
-3.59,2.03,0.0,261.02,2.47
-3.6,0.05,0.0,261.02,2.43
-3.6,0.19,0.0,261.02,2.43
-3.6,0.96,0.0,261.02,2.43
-3.59,3.52,0.0,261.02,2.47
-3.59,2.56,0.0,261.02,2.47
-3.58,5.24,0.0,241.48,2.49
-3.59,2.03,0.0,261.02,2.47
-3.59,3.14,0.0,261.02,2.47
-3.59,1.85,0.0,261.02,2.47
-3.59,2.38,0.0,261.02,2.47
-3.58,5.24,0.0,241.48,2.49
-3.59,4.09,0.0,241.48,2.49
-3.59,3.52,0.0,261.02,2.47
-3.6,0.05,0.0,261.02,2.43
-3.6,0.05,0.0,261.02,2.43
-3.6,0.05,0.0,261.02,2.43
4.55,1.05,0.01,169.46,2.24
4.54,1.82,0.01,169.46,2.24
-3.6,0.05,0.0,261.02,2.43
4.45,5.11,0.02,133.73,1.93
4.52,2.59,0.01,169.46,2.24
4.57,0.48,0.02,169.46,2.38
7.42,14.77,0.05,1.16,2.16
6.74,12.66,0.05,1.16,2.16
9.54,11.37,0.1,45.38,1.97
10.3,8.09,0.1,29.6,2.29
10.18,8.65,0.09,29.6,2.12
9.92,9.8,0.11,29.6,2.03
9.45,11.76,0.09,45.38,1.94
9.06,13.45,0.08,45.38,1.93
9.45,11.76,0.09,45.38,1.94
8.89,14.16,0.09,45.38,1.93
8.46,15.73,0.09,45.38,1.93
8.79,14.52,0.09,45.38,1.93
