conv_rate,dist_nearest_edge,subduction_volume_km3y,carbonate_sediment_thickness,ocean_crust_carb_percent
16.91,3.32,0.28,47.56,2.69
16.77,4.28,0.17,47.56,2.69
16.88,3.51,0.28,47.56,2.69
16.79,4.09,0.28,47.56,2.69
16.77,4.28,0.17,47.56,2.69
17.03,2.54,0.26,52.7,2.69
16.91,3.32,0.28,47.56,2.69
17.22,1.21,0.27,52.7,2.69
16.94,3.12,0.28,47.56,2.69
17.05,2.34,0.26,52.7,2.69
17.05,2.34,0.26,52.7,2.69
17.14,1.76,0.26,52.7,2.69
16.34,2.52,0.15,78.5,2.32
16.36,2.71,0.15,78.5,2.32
16.34,2.52,0.15,78.5,2.32
16.54,4.54,0.23,47.56,2.69
16.57,4.74,0.23,47.56,2.69
16.51,4.05,0.14,26.74,2.32
10.73,15.64,0.18,16.63,2.7
10.65,15.08,0.18,16.55,2.71
10.44,13.7,0.19,16.71,2.71
10.56,14.5,0.19,16.55,2.71
10.41,13.5,0.19,16.71,2.71
10.24,12.4,0.16,16.78,2.71
10.35,13.11,0.17,16.71,2.71
9.41,7.67,0.17,16.87,2.7
9.16,6.35,0.18,18.35,2.69
10.08,11.44,0.2,16.73,2.7
9.77,9.63,0.17,17.04,2.7
9.95,10.68,0.16,16.88,2.7
9.98,10.85,0.16,16.73,2.7
9.24,6.74,0.18,16.97,2.7
8.86,4.8,0.17,19.7,2.68
8.94,5.19,0.18,19.7,2.68
9.09,5.97,0.18,18.35,2.69
9.41,7.67,0.17,16.87,2.7
9.58,8.55,0.17,16.87,2.7
9.31,7.13,0.18,16.97,2.7
8.94,5.19,0.18,19.7,2.68
8.82,4.61,0.17,19.7,2.68
9.67,9.09,0.17,17.04,2.7
8.68,3.82,0.15,21.18,2.67
8.75,4.21,0.15,21.18,2.68
10.29,12.76,0.17,16.78,2.71
9.83,9.99,0.16,16.88,2.7
10.01,11.04,0.2,16.73,2.7
9.24,6.74,0.18,16.97,2.7
9.58,8.55,0.17,16.87,2.7
8.82,4.61,0.17,19.7,2.68
9.05,5.77,0.18,18.35,2.69
9.12,6.16,0.18,18.35,2.69
-3.01,0.09,0.0,25.2,2.67
8.78,4.41,0.16,19.7,2.68
-3.01,0.09,0.0,25.2,2.67
-3.01,0.09,0.0,25.2,2.67
-3.01,0.09,0.0,25.2,2.67
8.67,1.1,0.06,25.2,2.67
8.4,2.72,0.07,25.83,2.68
-3.02,0.26,0.0,25.2,2.67
8.82,4.61,0.17,19.7,2.68
15.72,16.77,0.06,18.13,2.42
15.71,16.65,0.09,18.13,2.42
15.7,16.1,0.22,18.41,2.4
15.74,17.74,0.06,18.13,2.45
15.79,16.7,0.1,17.48,2.57
0.4,8.55,0.0,31.32,2.22
0.7,7.57,0.01,31.32,2.22
0.69,6.39,0.0,31.32,2.22
0.69,7.37,0.0,31.32,2.22
0.68,5.24,0.0,277.79,2.22
9.67,9.09,0.17,17.04,2.7
9.58,8.55,0.17,16.87,2.7
10.56,14.5,0.19,16.55,2.71
10.44,13.7,0.19,16.71,2.71
10.01,11.04,0.2,16.73,2.7
9.95,10.68,0.16,16.88,2.7
9.89,10.33,0.16,16.88,2.7
10.73,15.64,0.18,16.63,2.7
10.7,15.46,0.18,16.63,2.7
10.76,15.83,0.21,16.63,2.7
10.76,15.83,0.21,16.63,2.7
10.98,17.15,0.22,16.39,2.71
10.92,16.78,0.21,16.53,2.71
10.79,16.02,0.21,16.53,2.71
11.21,18.56,0.2,16.24,2.71
11.65,21.36,0.22,16.34,2.71
11.63,21.18,0.22,16.34,2.71
11.52,20.48,0.21,16.5,2.71
11.19,18.39,0.2,16.24,2.71
11.07,17.71,0.2,16.39,2.71
11.21,18.56,0.2,16.24,2.71
10.95,16.96,0.22,16.53,2.71
11.04,17.53,0.22,16.39,2.71
13.02,19.79,0.1,15.62,2.74
12.97,20.79,0.11,15.93,2.74
12.98,20.59,0.11,15.93,2.74
12.98,20.59,0.11,15.93,2.74
12.93,21.59,0.11,16.22,2.73
12.94,21.39,0.11,16.22,2.74
12.7,24.82,0.22,16.38,2.73
12.65,25.2,0.22,16.18,2.72
12.89,22.36,0.14,16.24,2.73
12.38,26.72,0.24,16.16,2.72
12.28,25.96,0.23,16.12,2.72
12.55,26.17,0.21,16.15,2.72
12.05,24.27,0.23,16.28,2.72
11.98,23.71,0.23,16.23,2.72
12.1,24.64,0.23,16.28,2.72
12.63,25.4,0.22,16.18,2.72
14.05,5.65,0.2,22.31,2.73
14.04,5.82,0.2,21.5,2.73
14.05,5.65,0.2,22.31,2.73
14.05,5.65,0.2,22.31,2.73
13.89,8.31,0.27,19.26,2.74
13.86,8.7,0.27,17.54,2.74
14.01,6.33,0.19,21.5,2.73
13.7,10.72,0.26,17.41,2.73
13.67,11.09,0.26,17.41,2.73
13.74,10.19,0.24,17.54,2.73
13.42,13.84,0.28,17.07,2.71
13.4,14.03,0.27,17.07,2.71
13.44,13.65,0.28,17.07,2.71
13.65,11.28,0.26,17.41,2.73
14.01,6.33,0.19,21.5,2.73
13.84,8.9,0.27,17.54,2.74
14.05,5.48,0.2,22.31,2.73
13.09,18.03,0.15,16.33,2.72
13.22,15.95,0.16,16.52,2.71
13.28,15.18,0.27,16.52,2.71
13.21,16.14,0.16,16.47,2.71
13.28,15.18,0.27,16.52,2.71
13.4,14.03,0.27,17.07,2.71
13.34,14.61,0.27,17.07,2.71
13.49,13.06,0.28,17.29,2.71
13.38,14.22,0.27,17.07,2.71
14.0,6.5,0.19,21.5,2.73
13.94,7.56,0.23,20.64,2.73
13.83,9.07,0.19,17.54,2.74
13.93,7.75,0.23,20.64,2.74
13.53,12.67,0.28,17.36,2.72
13.62,11.62,0.22,17.41,2.73
13.47,13.26,0.28,17.29,2.71
13.73,10.36,0.24,17.54,2.73
13.65,11.28,0.26,17.41,2.73
13.7,10.72,0.26,17.41,2.73
13.76,10.02,0.24,17.54,2.73
13.28,15.18,0.27,16.52,2.71
13.34,14.61,0.27,17.07,2.71
13.24,15.57,0.16,16.52,2.71
13.26,15.38,0.27,16.52,2.71
13.17,16.71,0.16,16.47,2.71
13.23,15.76,0.16,16.52,2.71
13.2,16.33,0.16,16.47,2.71
13.24,15.57,0.16,16.52,2.71
13.24,15.57,0.16,16.52,2.71
13.07,18.42,0.1,16.07,2.72
13.1,17.84,0.15,16.33,2.72
13.02,19.6,0.1,16.03,2.74
13.06,18.62,0.1,16.07,2.74
13.04,19.2,0.1,16.03,2.74
13.08,18.22,0.1,16.33,2.72
13.14,17.27,0.15,16.22,2.72
13.13,17.46,0.15,16.22,2.72
13.09,18.03,0.15,16.33,2.72
13.13,17.46,0.15,16.22,2.72
13.26,15.38,0.27,16.52,2.71
13.26,15.38,0.27,16.52,2.71
13.24,15.57,0.16,16.52,2.71
13.24,15.57,0.16,16.52,2.71
10.73,15.64,0.18,16.63,2.7
11.01,17.34,0.22,16.39,2.71
10.83,16.21,0.21,16.53,2.71
10.27,12.58,0.16,16.78,2.71
10.27,12.58,0.16,16.78,2.71
11.3,19.08,0.21,16.45,2.71
11.13,18.05,0.2,16.39,2.71
11.65,21.36,0.22,16.34,2.71
11.54,20.65,0.21,16.34,2.71
11.49,20.31,0.21,16.5,2.71
11.1,17.88,0.2,16.39,2.71
12.1,24.64,0.23,16.28,2.72
11.98,23.71,0.23,16.23,2.72
12.49,26.75,0.21,16.15,2.72
12.28,25.96,0.23,16.12,2.72
12.18,25.2,0.23,16.12,2.72
12.72,24.63,0.22,16.38,2.73
12.61,25.59,0.22,16.18,2.72
12.51,26.55,0.21,16.15,2.72
11.93,23.33,0.21,16.23,2.72
11.04,17.53,0.22,16.39,2.71
10.48,13.86,0.19,16.25,2.71
16.08,1.8,0.25,25.32,2.39
14.08,4.28,0.13,22.08,2.73
15.79,0.09,0.24,25.32,2.39
14.28,0.07,0.16,24.12,2.73
16.99,2.82,0.27,45.29,2.7
8.77,4.18,0.15,20.98,2.67
11.93,23.28,0.21,15.93,2.72
13.3,14.61,0.27,16.82,2.68
14.26,0.57,0.21,23.57,2.73
14.28,0.23,0.21,24.12,2.73
14.08,4.28,0.13,22.08,2.73
14.21,1.78,0.27,22.98,2.73
15.79,0.09,0.24,25.32,2.39
16.23,2.75,0.25,26.96,2.39
15.79,0.09,0.24,25.32,2.39
17.3,0.68,0.27,53.91,2.66
16.87,3.6,0.27,45.29,2.7
16.56,4.92,0.17,45.29,2.39
16.84,3.8,0.27,45.29,2.7
9.3,6.89,0.18,16.71,2.7
9.63,8.68,0.17,16.61,2.7
11.02,17.29,0.22,16.09,2.71
13.0,19.2,0.1,15.98,2.72
12.56,25.78,0.21,15.75,2.72
13.73,9.85,0.24,17.19,2.73
13.13,16.89,0.15,16.26,2.68
13.16,16.33,0.15,16.26,2.68
14.16,2.72,0.24,22.36,2.73
14.28,0.07,0.16,24.12,2.73
14.28,0.07,0.16,24.12,2.73
14.27,0.4,0.21,24.12,2.73
14.08,4.28,0.13,22.08,2.73
14.12,3.37,0.21,22.36,2.73
14.14,3.05,0.21,22.36,2.73
15.79,0.09,0.24,25.32,2.39
15.79,0.09,0.24,25.32,2.39
15.79,0.09,0.24,25.32,2.39
15.79,0.09,0.24,25.32,2.39
15.83,0.28,0.24,25.32,2.39
16.14,2.18,0.25,26.96,2.39
15.92,0.85,0.25,25.32,2.39
16.38,3.73,0.26,28.96,2.39
14.28,0.07,0.16,24.12,2.73
16.08,1.8,0.25,25.32,2.39
14.25,0.89,0.2,23.57,2.73
14.28,0.07,0.16,24.12,2.73
14.28,0.07,0.16,24.12,2.73
15.79,0.09,0.24,25.32,2.39
15.79,0.09,0.24,25.32,2.39
17.05,2.43,0.28,45.29,2.7
16.73,4.57,0.17,45.29,2.7
16.58,5.1,0.16,45.29,2.39
16.71,4.75,0.17,45.29,2.7
16.35,3.53,0.25,28.96,2.39
16.47,4.33,0.26,45.29,2.39
16.21,1.18,0.14,22.73,2.23
16.67,5.12,0.17,45.29,2.39
16.67,5.12,0.17,45.29,2.39
17.08,2.24,0.28,45.29,2.7
16.84,3.8,0.27,45.29,2.7
17.11,2.04,0.29,45.29,2.7
16.48,3.65,0.11,20.43,2.04
10.71,15.41,0.18,16.14,2.71
10.36,13.07,0.19,16.34,2.71
10.28,12.52,0.16,16.47,2.71
9.87,10.1,0.16,16.58,2.7
10.06,11.2,0.2,16.4,2.7
9.19,6.31,0.18,18.13,2.69
9.43,7.61,0.17,16.61,2.7
-3.0,0.09,0.0,25.41,2.65
8.89,4.76,0.17,19.44,2.68
-3.0,0.09,0.0,25.41,2.65
-3.0,0.09,0.0,25.41,2.65
8.31,3.9,0.07,27.57,2.67
8.64,1.74,0.08,26.09,2.66
15.73,17.24,0.1,17.39,2.54
15.71,16.26,0.09,17.39,2.48
15.78,17.26,0.12,16.89,2.62
10.57,14.46,0.19,16.25,2.71
9.72,9.22,0.17,16.73,2.7
10.83,16.16,0.21,16.14,2.71
10.74,15.6,0.21,16.14,2.71
11.3,19.02,0.21,16.14,2.71
11.05,17.47,0.2,16.09,2.71
12.97,20.19,0.11,15.88,2.73
12.85,22.55,0.14,15.87,2.73
12.9,21.59,0.11,15.46,2.74
12.18,25.15,0.23,15.82,2.72
13.96,6.5,0.19,20.95,2.74
13.96,6.5,0.19,20.95,2.74
13.48,12.87,0.28,17.03,2.7
13.38,13.84,0.27,17.03,2.7
13.68,10.53,0.26,17.19,2.73
13.22,15.38,0.27,16.82,2.68
13.4,13.65,0.28,17.03,2.7
13.28,14.8,0.27,16.82,2.68
13.82,8.7,0.27,18.44,2.73
13.63,11.09,0.26,17.22,2.72
13.22,15.38,0.27,16.82,2.68
13.15,16.52,0.15,16.26,2.68
13.21,15.57,0.16,16.82,2.68
13.04,18.22,0.1,15.94,2.7
13.05,18.03,0.15,15.94,2.7
10.39,13.27,0.19,16.34,2.71
11.63,21.12,0.22,16.04,2.71
11.25,18.67,0.21,15.94,2.71
12.32,26.29,0.23,15.66,2.72
12.0,23.84,0.23,15.93,2.72
14.25,0.89,0.2,23.57,2.73
14.25,0.89,0.2,23.57,2.73
14.11,3.54,0.2,22.36,2.73
14.22,1.6,0.27,22.98,2.73
14.22,1.41,0.26,24.0,2.73
14.18,2.32,0.16,22.98,2.73
14.28,0.07,0.16,24.12,2.73
14.28,0.07,0.16,24.12,2.73
14.27,0.4,0.21,24.12,2.73
14.28,0.07,0.16,24.12,2.73
14.28,0.07,0.16,24.12,2.73
14.28,0.07,0.16,24.12,2.73
14.28,0.07,0.16,24.12,2.73
14.28,0.23,0.21,24.12,2.73
14.28,0.07,0.16,24.12,2.73
14.08,4.28,0.13,22.08,2.73
14.08,4.1,0.25,22.08,2.73
14.11,3.54,0.2,22.36,2.73
14.08,4.28,0.13,22.08,2.73
14.08,4.1,0.25,22.08,2.73
14.08,4.1,0.25,22.08,2.73
14.14,3.05,0.21,22.36,2.73
14.15,2.89,0.24,22.36,2.73
14.13,3.21,0.21,22.36,2.73
15.79,0.09,0.24,25.32,2.39
15.79,0.09,0.24,25.32,2.39
14.28,0.07,0.16,24.12,2.73
14.2,1.97,0.26,22.98,2.73
15.79,0.09,0.24,25.32,2.39
15.79,0.09,0.24,25.32,2.39
15.79,0.09,0.24,25.32,2.39
15.79,0.09,0.24,25.32,2.39
15.79,0.09,0.24,25.32,2.39
15.79,0.09,0.24,25.32,2.39
15.79,0.09,0.24,25.32,2.39
15.89,0.66,0.25,25.32,2.39
15.79,0.09,0.24,25.32,2.39
15.95,1.04,0.25,25.32,2.39
16.11,1.99,0.25,26.96,2.39
15.98,1.23,0.25,25.32,2.39
16.2,2.56,0.25,26.96,2.39
16.08,1.8,0.25,25.32,2.39
16.05,1.61,0.25,25.32,2.39
16.26,2.94,0.25,26.96,2.39
16.2,2.56,0.25,26.96,2.39
16.17,2.37,0.25,26.96,2.39
16.41,3.93,0.26,45.29,2.39
16.23,2.75,0.25,26.96,2.39
15.98,1.23,0.25,25.32,2.39
15.92,0.85,0.25,25.32,2.39
16.08,1.8,0.25,25.32,2.39
15.79,0.09,0.24,25.32,2.39
15.95,1.04,0.25,25.32,2.39
15.92,0.85,0.25,25.32,2.39
14.14,3.05,0.21,22.36,2.73
14.24,1.04,0.2,23.57,2.73
14.2,1.97,0.26,22.98,2.73
14.26,0.73,0.2,23.57,2.73
14.2,1.97,0.26,22.98,2.73
14.28,0.07,0.16,24.12,2.73
14.28,0.07,0.16,24.12,2.73
15.79,0.09,0.24,25.32,2.39
14.28,0.07,0.16,24.12,2.73
14.28,0.07,0.16,24.12,2.73
14.28,0.07,0.16,24.12,2.73
14.28,0.07,0.16,24.12,2.73
14.28,0.07,0.16,24.12,2.73
14.28,0.07,0.16,24.12,2.73
14.28,0.07,0.16,24.12,2.73
15.79,0.09,0.24,25.32,2.39
15.79,0.09,0.24,25.32,2.39
15.79,0.09,0.24,25.32,2.39
15.79,0.09,0.24,25.32,2.39
15.79,0.09,0.24,25.32,2.39
15.79,0.09,0.24,25.32,2.39
15.79,0.09,0.24,25.32,2.39
15.79,0.09,0.24,25.32,2.39
15.79,0.09,0.24,25.32,2.39
15.79,0.09,0.24,25.32,2.39
15.79,0.09,0.24,25.32,2.39
17.25,1.07,0.27,53.91,2.64
17.39,0.1,0.27,40.97,2.44
17.3,0.68,0.27,53.91,2.66
17.02,2.63,0.27,45.29,2.7
14.28,0.07,0.16,24.12,2.73
14.28,0.07,0.16,24.12,2.73
16.73,4.57,0.17,45.29,2.7
14.28,0.07,0.16,24.12,2.73
16.75,4.38,0.27,45.29,2.7
16.67,5.12,0.17,45.29,2.39
16.73,4.57,0.17,45.29,2.7
16.38,3.73,0.26,28.96,2.39
16.44,4.13,0.26,45.29,2.39
16.69,4.94,0.17,45.29,2.39
16.73,4.57,0.17,45.29,2.7
16.65,5.31,0.17,45.29,2.39
16.32,3.33,0.25,28.96,2.39
16.35,3.53,0.25,28.96,2.39
16.26,2.94,0.25,26.96,2.39
16.29,3.13,0.25,28.96,2.39
16.53,4.72,0.26,45.29,2.39
16.53,4.72,0.26,45.29,2.39
16.41,3.93,0.26,45.29,2.39
16.96,3.02,0.27,45.29,2.7
16.96,3.02,0.27,45.29,2.7
16.6,5.28,0.16,45.29,2.39
16.61,5.47,0.17,45.29,2.39
16.84,3.8,0.27,45.29,2.7
16.58,5.1,0.16,45.29,2.39
16.99,2.82,0.27,45.29,2.7
16.81,3.99,0.27,45.29,2.7
16.96,3.02,0.27,45.29,2.7
16.5,4.53,0.26,45.29,2.39
16.56,4.92,0.17,45.29,2.39
16.61,5.47,0.17,45.29,2.39
17.02,2.63,0.27,45.29,2.7
17.08,2.24,0.28,45.29,2.7
17.13,1.85,0.29,45.29,2.7
17.11,2.04,0.29,45.29,2.7
16.75,4.38,0.27,45.29,2.7
16.87,3.6,0.27,45.29,2.7
16.73,4.57,0.17,45.29,2.7
16.84,3.8,0.27,45.29,2.7
16.75,4.38,0.27,45.29,2.7
16.75,4.38,0.27,45.29,2.7
16.99,2.82,0.27,45.29,2.7
16.87,3.6,0.27,45.29,2.7
17.19,1.46,0.29,50.02,2.64
16.93,3.21,0.27,45.29,2.7
17.02,2.63,0.27,45.29,2.7
17.02,2.63,0.27,45.29,2.7
17.08,2.24,0.28,45.29,2.7
16.33,2.31,0.13,22.73,2.04
16.36,2.5,0.13,22.73,2.04
16.36,2.5,0.13,22.73,2.04
16.5,4.53,0.26,45.29,2.39
16.53,4.72,0.26,45.29,2.39
10.74,15.6,0.21,16.14,2.71
10.63,14.84,0.17,16.14,2.71
10.42,13.46,0.19,16.34,2.71
10.51,14.06,0.19,16.25,2.71
10.36,13.07,0.19,16.34,2.71
10.22,12.17,0.16,16.47,2.71
10.3,12.7,0.17,16.34,2.71
9.4,7.43,0.17,16.71,2.7
9.19,6.31,0.18,18.13,2.69
10.06,11.2,0.2,16.4,2.7
9.75,9.39,0.17,16.73,2.7
9.9,10.27,0.16,16.58,2.7
9.96,10.61,0.16,16.58,2.7
9.22,6.51,0.18,16.71,2.7
8.89,4.76,0.17,19.44,2.68
8.96,5.15,0.18,19.44,2.68
9.08,5.73,0.18,18.13,2.69
9.37,7.26,0.17,16.71,2.7
9.56,8.32,0.17,16.61,2.7
9.3,6.89,0.18,16.71,2.7
8.96,5.15,0.18,19.44,2.68
8.81,4.37,0.17,19.44,2.68
9.69,9.04,0.17,16.73,2.7
8.64,3.39,0.14,20.98,2.67
8.74,3.98,0.15,20.98,2.67
10.28,12.52,0.16,16.47,2.71
9.81,9.75,0.16,16.58,2.7
9.99,10.8,0.2,16.4,2.7
9.22,6.51,0.18,16.71,2.7
9.6,8.5,0.17,16.61,2.7
8.81,4.37,0.17,19.44,2.68
9.04,5.54,0.18,18.13,2.69
9.11,5.92,0.18,18.13,2.69
-3.0,0.09,0.0,25.41,2.65
8.74,3.98,0.15,20.98,2.67
-3.0,0.09,0.0,25.41,2.65
-3.0,0.09,0.0,25.41,2.65
-3.0,0.09,0.0,25.41,2.65
8.73,1.17,0.07,25.41,2.66
8.46,2.92,0.07,26.84,2.67
-3.02,0.45,0.0,25.41,2.66
8.77,4.18,0.15,20.98,2.67
15.74,17.57,0.1,16.89,2.54
15.72,16.65,0.09,17.39,2.48
15.7,16.1,0.23,17.39,2.48
15.71,16.26,0.09,17.39,2.48
15.79,16.64,0.11,16.89,2.59
15.74,18.11,0.07,16.89,2.54
15.74,17.74,0.07,16.89,2.54
15.79,16.64,0.11,16.89,2.59
0.7,8.26,0.01,34.06,2.2
0.7,7.51,0.0,34.06,2.2
0.69,7.14,0.0,34.06,2.2
0.68,5.05,0.0,258.98,2.2
0.68,5.05,0.0,258.98,2.2
9.63,8.68,0.17,16.61,2.7
9.56,8.32,0.17,16.61,2.7
10.51,14.06,0.19,16.25,2.71
10.42,13.46,0.19,16.34,2.71
9.99,10.8,0.2,16.4,2.7
9.9,10.27,0.16,16.58,2.7
9.87,10.1,0.16,16.58,2.7
10.71,15.41,0.18,16.14,2.71
10.68,15.22,0.18,16.14,2.71
10.74,15.6,0.21,16.14,2.71
10.96,16.92,0.22,16.09,2.71
10.9,16.54,0.21,16.19,2.71
10.77,15.79,0.21,16.14,2.71
11.22,18.5,0.21,15.94,2.71
11.6,20.95,0.22,16.04,2.71
11.6,20.95,0.22,16.04,2.71
11.49,20.24,0.21,15.99,2.71
11.16,18.16,0.2,15.94,2.71
11.05,17.47,0.2,16.09,2.71
11.22,18.5,0.21,15.94,2.71
10.93,16.73,0.21,16.19,2.71
11.02,17.29,0.22,16.09,2.71
12.98,19.79,0.09,15.88,2.73
12.93,20.99,0.11,15.46,2.74
12.95,20.59,0.11,15.88,2.73
12.95,20.59,0.11,15.88,2.73
12.9,21.59,0.11,15.46,2.74
12.91,21.39,0.11,15.46,2.74
12.67,24.82,0.22,15.81,2.73
12.62,25.2,0.22,15.75,2.72
12.85,22.55,0.14,15.87,2.73
12.32,26.29,0.23,15.66,2.72
12.25,25.72,0.23,15.82,2.72
12.52,26.17,0.21,15.66,2.72
12.03,24.03,0.23,15.77,2.72
11.95,23.47,0.22,15.93,2.72
12.1,24.59,0.23,15.77,2.72
12.6,25.4,0.22,15.75,2.72
14.01,5.65,0.2,21.37,2.74
14.01,5.65,0.2,21.37,2.74
14.01,5.65,0.2,21.37,2.74
14.01,5.65,0.2,21.37,2.74
13.85,8.31,0.27,19.15,2.74
13.82,8.7,0.27,18.44,2.73
13.96,6.5,0.19,20.95,2.74
13.66,10.72,0.26,17.22,2.72
13.62,11.28,0.26,17.22,2.72
13.71,10.19,0.24,17.19,2.73
13.38,13.84,0.27,17.03,2.7
13.36,14.03,0.27,17.05,2.7
13.4,13.65,0.28,17.03,2.7
13.62,11.28,0.26,17.22,2.72
13.96,6.5,0.19,20.95,2.74
13.81,8.9,0.27,18.44,2.73
14.02,5.48,0.2,21.37,2.73
13.05,18.03,0.15,15.94,2.7
13.18,15.95,0.16,16.82,2.68
13.24,15.18,0.27,16.82,2.68
13.17,16.14,0.16,16.26,2.68
13.24,15.18,0.27,16.82,2.68
13.36,14.03,0.27,17.05,2.7
13.3,14.61,0.27,16.82,2.68
13.46,13.06,0.28,17.03,2.7
13.34,14.22,0.27,17.05,2.7
13.96,6.5,0.19,20.95,2.74
13.9,7.56,0.23,20.07,2.74
13.8,9.07,0.19,18.44,2.73
13.89,7.75,0.23,19.15,2.74
13.49,12.67,0.28,17.03,2.71
13.57,11.78,0.22,17.2,2.71
13.42,13.45,0.28,17.03,2.7
13.69,10.36,0.24,17.19,2.73
13.62,11.28,0.26,17.22,2.72
13.66,10.72,0.26,17.22,2.72
13.72,10.02,0.24,17.19,2.73
13.22,15.38,0.27,16.82,2.68
13.3,14.61,0.27,16.82,2.68
13.21,15.57,0.16,16.82,2.68
13.22,15.38,0.27,16.82,2.68
13.14,16.71,0.15,16.26,2.68
13.2,15.76,0.16,16.82,2.68
13.15,16.52,0.15,16.26,2.68
13.21,15.57,0.16,16.82,2.68
13.21,15.57,0.16,16.82,2.68
13.04,18.42,0.1,15.98,2.7
13.07,17.84,0.15,15.94,2.7
12.99,19.6,0.09,15.88,2.73
13.03,18.62,0.1,15.98,2.7
13.0,19.2,0.1,15.98,2.72
13.04,18.22,0.1,15.94,2.7
13.09,17.46,0.15,15.94,2.7
13.08,17.65,0.15,15.94,2.7
13.05,18.03,0.15,15.94,2.7
13.09,17.46,0.15,15.94,2.7
13.22,15.38,0.27,16.82,2.68
13.22,15.38,0.27,16.82,2.68
13.21,15.57,0.16,16.82,2.68
13.21,15.57,0.16,16.82,2.68
10.71,15.41,0.18,16.14,2.71
10.99,17.11,0.22,16.09,2.71
10.8,15.97,0.21,16.14,2.71
10.28,12.52,0.16,16.47,2.71
10.22,12.17,0.16,16.47,2.71
11.27,18.85,0.21,15.94,2.71
11.11,17.81,0.2,16.09,2.71
11.63,21.12,0.22,16.04,2.71
11.52,20.42,0.21,15.99,2.71
11.47,20.07,0.2,15.99,2.71
11.08,17.64,0.2,16.09,2.71
12.1,24.59,0.23,15.77,2.72
11.95,23.47,0.22,15.93,2.72
12.46,26.75,0.21,15.66,2.72
12.25,25.72,0.23,15.82,2.72
12.18,25.15,0.23,15.82,2.72
12.69,24.63,0.22,15.81,2.73
12.58,25.59,0.21,15.75,2.72
12.48,26.55,0.21,15.66,2.72
11.9,23.09,0.21,15.93,2.72
11.02,17.29,0.22,16.09,2.71
6.85,13.63,0.13,15.98,2.71
9.38,1.79,0.14,25.69,2.22
7.82,4.28,0.07,20.94,2.74
9.18,0.09,0.13,24.59,2.31
7.8,0.07,0.08,22.96,2.74
10.04,3.11,0.16,29.6,2.62
6.15,3.94,0.11,20.69,2.67
7.36,23.05,0.13,15.61,2.72
7.74,14.61,0.16,16.65,2.68
7.8,0.57,0.11,22.8,2.74
7.8,0.23,0.11,23.41,2.74
7.82,4.28,0.07,20.94,2.74
7.81,1.78,0.15,22.25,2.73
9.18,0.09,0.13,24.59,2.31
9.49,2.74,0.14,25.69,2.3
9.2,0.28,0.13,24.59,2.31
10.27,1.03,0.15,23.68,2.26
9.94,4.08,0.15,29.6,2.62
9.72,4.9,0.1,29.6,2.3
9.94,4.08,0.15,29.6,2.62
6.36,6.46,0.13,16.47,2.7
6.52,8.62,0.12,16.15,2.7
7.06,17.06,0.14,15.76,2.71
7.68,19.2,0.06,15.72,2.68
7.56,25.78,0.14,15.47,2.73
7.81,9.68,0.14,17.89,2.72
7.71,16.89,0.09,16.44,2.66
7.72,16.33,0.09,16.44,2.66
7.82,2.72,0.13,21.58,2.74
7.8,0.07,0.08,22.96,2.74
7.8,0.07,0.08,22.96,2.74
7.8,0.4,0.11,23.41,2.74
7.82,4.28,0.07,20.94,2.74
7.82,3.37,0.12,21.58,2.74
7.82,3.05,0.12,21.58,2.74
9.18,0.09,0.13,24.59,2.31
9.18,0.09,0.13,24.59,2.31
9.18,0.09,0.13,24.59,2.31
9.18,0.09,0.13,24.59,2.31
9.22,0.47,0.13,25.69,2.31
9.42,2.17,0.14,25.69,2.3
9.27,0.85,0.13,25.69,2.31
9.62,3.91,0.14,29.6,2.3
7.8,0.07,0.08,22.96,2.74
9.38,1.79,0.14,25.69,2.22
7.8,0.89,0.11,22.8,2.74
7.8,0.07,0.08,22.96,2.74
7.8,0.07,0.08,22.96,2.74
9.18,0.09,0.13,24.59,2.31
9.18,0.09,0.13,24.59,2.31
9.18,0.09,0.13,24.59,2.31
10.11,2.52,0.16,29.6,2.62
9.87,4.66,0.15,29.6,2.62
9.74,5.08,0.1,29.6,2.3
9.84,5.04,0.1,29.6,2.25
9.6,3.71,0.14,29.6,2.3
9.66,4.31,0.14,29.6,2.3
10.25,1.21,0.15,23.68,2.26
9.82,5.22,0.1,29.6,2.25
9.79,5.59,0.1,29.6,2.3
10.11,2.52,0.16,29.6,2.62
9.94,4.08,0.15,29.6,2.62
10.13,2.33,0.16,29.6,2.62
9.4,3.44,0.05,21.48,1.93
6.94,15.17,0.12,15.79,2.71
6.82,13.03,0.13,16.15,2.71
6.77,12.29,0.11,16.03,2.71
6.61,9.86,0.11,16.26,2.7
6.69,10.96,0.14,16.12,2.7
6.31,5.88,0.13,17.91,2.69
6.43,7.37,0.12,16.32,2.7
-3.0,0.09,0.0,25.33,2.65
6.2,4.52,0.12,19.2,2.68
-3.0,0.09,0.0,25.33,2.65
-3.0,0.09,0.0,25.33,2.65
6.21,1.93,0.06,25.86,2.65
21.73,17.57,0.18,17.06,2.59
21.65,16.26,0.17,17.02,2.54
21.86,17.03,0.22,17.06,2.63
-3.58,5.62,0.0,210.83,2.49
6.89,14.22,0.13,15.98,2.71
6.55,8.98,0.12,16.15,2.7
6.99,15.93,0.14,15.72,2.71
6.96,15.36,0.14,15.79,2.71
7.16,18.96,0.13,15.64,2.71
7.07,17.24,0.13,15.76,2.71
