lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
-141.32,63.52,186,16105,-61.199,54.39,0.069,343,-67.91,53.93,8.5,36.86,9.06,169.34,0.2,260.12,101,16111,6.72,6.72,6.8,5.1,-8.9,1.68,7.08,107.35,-2.11,6.76,70.25,0.13,10.93,140.67,2.67
-110.07,29.9,185,101,-55.803999999999995,16.158,0.068,673,-59.81,15.68,8.63,17.47,6.74,-102.78,0.07,103.71,902,2000,0.04,24.75,8.23,2.59,-1.49,-6.57,-7.85,-30.6,6.76,-4.0,71.21,0.06,5.38,141.95,2.75
-107.35,25.67,135,104,-62.803999999999995,19.683,0.053,523,-65.7,18.34,6.42,-6.5,2.21,-126.97,0.18,66.13,902,101,7.2,7.2,6.37,-0.73,-1.33,-1.77,-5.63,-26.19,5.05,-2.48,92.34,0.12,16.47,153.74,2.69
-110.76,31.83,215,101,-55.028999999999996,4.376,0.077,1191,-59.4,3.7,2.85,62.86,-3.68,-73.99,0.19,78.61,131,101,0.1,0.1,1.3,2.54,1.01,-3.53,-2.53,-22.86,2.33,-0.98,74.2,0.02,0.43,146.03,0.79
-110.76,31.83,137,101,-62.955,26.281,0.061,442,-66.83,25.95,6.82,-29.46,2.48,-157.29,0.19,90.12,902,101,14.55,14.55,5.94,-3.36,-2.29,-0.96,-5.65,-49.58,3.67,-4.31,96.01,0.12,15.46,155.3,2.71
-122.6,51.13,104,16101,-79.857,53.772,0.053,487,-84.59,52.65,8.95,0.81,4.94,-114.24,0.19,63.58,902,101,16.63,41.58,8.95,0.13,-2.03,-4.5,-8.17,-32.36,6.9,-4.37,70.0,0.16,30.66,140.66,2.24
-109.66,28.39,151,104,-62.701,18.803,0.055,672,-65.96,18.28,10.82,-7.14,3.31,-153.46,0.15,88.51,902,101,0.08,10.03,10.74,-1.35,-2.96,-1.48,-8.28,-20.06,7.78,-2.84,84.56,0.16,22.56,150.05,2.67
-109.75,30.48,146,101,-62.428999999999995,22.316999999999997,0.076,650,-66.94,21.22,2.91,11.06,-3.5,-78.52,0.2,75.31,902,101,1.39,1.39,2.85,0.56,0.7,-3.43,-4.57,-39.03,3.55,-2.88,88.7,0.06,19.96,152.1,2.68
-118.62,49.01,67,16107,-99.169,56.907,0.084,343,-108.02,57.32,14.05,-68.18,3.92,158.99,0.19,92.82,918,101,16.82,41.39,5.22,-13.04,-3.66,1.41,-11.74,-82.44,1.55,-11.64,8.34,0.03,0.0,54.93,1.49
-109.8,28.41,145,104,-63.285,20.684,0.053,662,-66.46,20.11,3.06,-14.08,-3.07,-85.49,0.15,88.76,902,101,0.08,9.28,2.97,-0.75,0.24,-3.06,-4.98,-49.85,3.21,-3.8,89.2,0.05,21.01,152.34,2.68
