conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,dist_nearest_edge,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent,label
-4.38,-99.03,2.61,-177.84,0.17,0.09,-0.69,-4.32,-2.61,-0.1,5.52,-126.65,-3.3,-4.43,11.13,97.81,65.76,1.54,False
3.29,46.08,1.73,-92.54,0.2,2.86,2.28,2.37,-0.08,-1.73,-2.3,16.16,2.21,0.64,22.81,32.17,78.7,1.98,False
6.86,-39.07,4.71,-146.85,0.17,0.61,5.33,-4.33,-3.95,-2.58,-7.01,-78.84,1.36,-6.88,51.34,55.05,121.72,2.49,False
1.67,46.77,6.0,-112.84,0.2,13.54,1.14,1.21,-2.33,-5.53,4.47,-105.87,-1.22,-4.3,36.0,1.01,101.74,2.41,False
4.57,16.96,1.95,-133.49,0.19,0.1,4.37,1.33,-1.35,-1.42,-3.03,-1.86,3.03,-0.1,34.56,54.93,96.47,2.04,False
1.63,48.13,6.01,-113.46,0.2,13.09,1.09,1.21,-2.39,-5.51,4.49,-107.37,-1.34,-4.28,48.29,5.32,117.62,2.42,False
14.62,3.38,4.54,-149.59,0.17,0.79,14.6,0.86,-3.91,-2.3,-10.78,-7.85,10.68,-1.47,62.48,51.17,132.06,2.3,False
14.62,3.38,4.54,-149.59,0.17,0.79,14.6,0.86,-3.91,-2.3,-10.78,-7.85,10.68,-1.47,62.48,51.17,132.06,2.3,False
6.15,24.82,4.15,-112.18,0.2,4.74,5.58,2.58,-1.57,-3.84,-4.22,-17.31,4.03,-1.26,32.75,0.0,95.02,2.4,False
10.33,24.19,1.95,-104.53,0.18,0.09,9.42,4.23,-0.49,-1.89,-9.24,14.7,8.93,2.34,68.69,5.58,122.15,2.53,False
17.04,29.93,5.58,-119.07,0.16,4.14,14.77,8.5,-2.71,-4.88,-12.59,16.65,12.06,3.61,76.67,47.08,145.48,2.56,False
7.73,-8.52,3.41,-145.73,0.19,15.38,7.64,-1.15,-2.82,-1.92,-5.71,-32.36,4.83,-3.06,103.21,16.56,150.87,2.66,False
5.12,-27.95,1.79,-140.19,0.19,15.67,4.52,-2.4,-1.37,-1.14,-4.73,-48.44,3.14,-3.54,13.49,49.12,63.4,1.86,False
9.58,28.86,5.07,-98.36,0.19,12.03,8.39,4.62,-0.74,-5.01,-7.67,-3.15,7.66,-0.42,88.99,11.38,152.23,2.68,False
6.35,-25.22,2.12,166.66,0.17,0.09,5.74,-2.71,-2.07,0.49,-4.28,-30.78,3.68,-2.19,10.66,66.26,58.88,1.8,False
16.0,53.43,5.1,-98.2,0.18,4.97,9.53,12.85,-0.73,-5.05,-11.77,41.8,8.77,7.84,53.82,49.1,151.72,2.68,False
6.06,25.22,4.13,-111.35,0.2,3.94,5.48,2.58,-1.5,-3.85,-4.18,-17.5,3.99,-1.26,36.82,0.0,101.42,2.53,False
7.52,51.26,5.47,-114.71,0.19,1.63,4.71,5.87,-2.29,-4.97,-2.59,20.17,2.43,0.89,82.59,12.13,148.94,2.66,False
6.81,12.33,4.31,-91.82,0.18,1.63,6.65,1.46,-0.14,-4.3,-7.13,-23.35,6.55,-2.83,55.8,0.53,121.81,2.65,False
10.86,10.08,1.78,-153.78,0.17,1.93,10.69,1.9,-1.6,-0.79,-9.16,6.88,9.09,1.1,99.66,17.94,156.31,2.77,False
7.05,-14.57,3.17,-157.15,0.19,15.18,6.82,-1.77,-2.93,-1.23,-4.92,-37.53,3.9,-2.99,89.47,15.25,146.6,2.63,False
5.06,-27.46,1.78,-140.02,0.19,15.48,4.49,-2.33,-1.36,-1.14,-4.66,-48.1,3.11,-3.47,15.41,45.44,66.54,1.86,False
9.13,7.13,2.33,-166.19,0.2,2.71,9.06,1.13,-2.26,-0.56,-6.82,5.03,6.79,0.6,7.72,38.98,53.59,1.44,False
0.87,-43.03,-3.8,-86.06,0.18,0.09,0.64,-0.59,0.26,-3.79,-4.48,-78.46,0.9,-4.39,97.51,11.41,155.9,2.83,False
13.88,36.63,3.09,-100.25,0.2,2.27,11.14,8.28,-0.55,-3.04,-11.83,26.2,10.62,5.23,37.64,25.51,114.49,2.25,False
4.11,-14.87,2.58,171.01,0.18,2.04,3.97,-1.05,-2.55,0.4,-1.56,-24.86,1.42,-0.66,4.1,41.32,49.75,1.5,False
8.81,38.75,9.11,172.8,0.2,7.32,6.88,5.52,-9.04,1.14,6.99,108.02,-2.16,6.65,89.69,7.2,134.13,2.53,False
10.34,-2.36,1.94,-130.46,0.19,6.24,10.33,-0.43,-1.26,-1.47,-9.27,-11.84,9.07,-1.9,73.29,9.41,129.22,2.52,False
4.1,2.52,1.91,-117.45,0.19,4.3,4.1,0.18,-0.88,-1.7,-3.57,-25.35,3.22,-1.53,36.5,41.72,100.89,2.12,False
2.56,10.42,-4.37,-82.13,0.15,0.08,2.52,0.46,0.6,-4.33,-4.97,-51.18,3.12,-3.87,91.5,19.56,153.37,2.69,False
11.51,6.56,2.43,-166.0,0.18,0.09,11.44,1.31,-2.36,-0.59,-9.11,4.64,9.08,0.74,1.53,34.06,45.11,0.83,False
4.42,5.8,2.27,156.74,0.18,3.84,4.39,0.45,-2.09,0.9,-2.67,30.2,2.3,1.34,7.55,38.88,53.91,1.3,False
7.55,-30.01,3.01,-166.63,0.19,26.17,6.53,-3.77,-2.93,-0.7,-5.74,-51.0,3.61,-4.46,101.28,15.45,157.43,2.72,False
14.55,3.39,4.48,-149.32,0.17,0.44,14.52,0.86,-3.85,-2.29,-10.76,-7.81,10.66,-1.46,58.93,53.66,130.44,2.19,False
13.49,27.8,3.26,-101.61,0.2,0.1,11.93,6.29,-0.66,-3.19,-11.69,15.24,11.28,3.07,47.6,62.24,119.6,2.19,False
6.78,49.03,-4.7,-58.19,0.2,0.1,4.44,5.12,2.48,-3.99,-6.99,9.05,6.9,1.1,49.5,54.26,120.22,2.49,False
2.49,-40.19,-2.11,-32.75,0.19,8.81,1.91,-1.61,1.77,-1.14,-4.59,-36.84,3.67,-2.75,91.77,26.33,154.54,2.7,False
-9.76,-90.84,1.27,-167.48,0.15,0.07,-0.14,-9.75,-1.24,-0.27,10.13,-97.92,-1.4,-10.03,11.17,19.22,59.52,1.75,False
9.95,13.36,1.95,-114.81,0.2,10.24,9.68,2.3,-0.82,-1.77,-8.88,3.41,8.87,0.53,76.81,5.56,143.57,2.72,False
10.85,3.86,3.35,-165.0,0.19,11.83,10.83,0.73,-3.24,-0.87,-7.59,-1.34,7.59,-0.18,87.14,10.54,151.33,2.68,False
-16.79,93.4,-5.47,-54.6,0.2,0.1,-1.0,16.76,3.17,-4.46,-12.49,79.9,2.19,12.29,73.15,57.91,143.17,2.45,False
8.05,63.58,5.05,-98.66,0.2,9.77,3.58,7.21,-0.76,-4.99,-3.57,38.63,2.79,2.23,77.41,3.09,145.82,1.85,False
3.53,14.42,1.7,-99.73,0.2,0.1,3.42,0.88,-0.29,-1.68,-3.24,-14.33,3.14,-0.8,28.73,37.69,88.49,2.05,False
9.71,15.35,5.0,-119.13,0.19,26.25,9.36,2.57,-2.43,-4.36,-7.14,-14.48,6.91,-1.78,81.24,33.3,148.25,2.49,False
9.53,-66.95,1.66,-144.21,0.2,10.83,3.73,-8.77,-1.34,-0.97,-10.04,-76.3,2.38,-9.76,1.42,6.43,44.69,1.52,False
7.8,-16.34,3.52,-154.86,0.19,11.09,7.48,-2.19,-3.19,-1.5,-5.66,-40.61,4.3,-3.68,103.95,17.34,156.41,2.71,False
8.77,6.59,2.34,-168.53,0.2,2.77,8.72,1.01,-2.29,-0.47,-6.44,4.98,6.42,0.56,7.25,30.22,51.32,1.38,False
5.93,-31.07,2.11,166.37,0.17,0.09,5.08,-3.06,-2.05,0.5,-3.95,-39.98,3.03,-2.54,12.94,45.01,60.72,1.71,False
7.33,-16.22,2.83,-151.67,0.19,24.48,7.04,-2.05,-2.49,-1.34,-5.67,-36.58,4.55,-3.38,99.54,15.08,156.73,2.72,False
6.97,-4.89,2.73,149.88,0.03,0.01,6.94,-0.59,-2.36,1.37,-4.65,9.72,4.59,0.79,4.84,4.65,47.69,1.27,False
4.36,-13.41,2.41,166.47,0.18,3.84,4.24,-1.01,-2.34,0.56,-1.96,-13.47,1.9,-0.46,8.81,50.7,58.47,1.49,False
2.23,24.85,-4.52,-67.45,0.19,11.58,2.02,0.94,1.73,-4.17,-4.96,-40.84,3.75,-3.24,98.09,14.92,156.15,2.71,False
6.01,-30.65,2.1,166.27,0.17,0.09,5.17,-3.07,-2.04,0.5,-4.04,-39.08,3.13,-2.55,13.09,49.24,62.77,1.7,False
15.8,47.06,5.41,-113.0,0.19,14.9,10.76,11.56,-2.12,-4.98,-10.87,37.07,8.67,6.55,91.5,31.72,153.39,2.7,False
8.04,25.67,4.9,-105.69,0.19,14.9,7.25,3.48,-1.33,-4.72,-6.02,-11.84,5.89,-1.24,68.7,40.46,139.64,2.13,False
4.43,-7.53,2.35,171.99,0.17,1.32,4.39,-0.58,-2.33,0.33,-2.08,-7.18,2.06,-0.26,5.87,13.13,51.36,1.35,False
7.76,-8.49,3.45,-146.21,0.19,13.84,7.67,-1.15,-2.87,-1.92,-5.7,-32.47,4.81,-3.06,104.85,16.65,152.29,2.68,False
8.73,11.05,4.92,-104.49,0.19,14.9,8.57,1.67,-1.23,-4.76,-7.94,-22.89,7.31,-3.09,68.09,33.65,139.11,2.11,False
10.35,-2.42,1.94,-130.66,0.19,5.3,10.34,-0.44,-1.26,-1.47,-9.27,-11.88,9.07,-1.91,78.1,9.07,128.3,2.52,False
7.73,-53.14,3.41,169.68,0.19,15.57,4.63,-6.18,-3.35,0.61,-5.72,-76.94,1.29,-5.57,103.21,16.56,150.87,2.66,False
12.26,-19.47,2.95,-152.14,0.19,25.81,11.56,-4.09,-2.61,-1.38,-10.49,-31.33,8.96,-5.46,99.25,16.45,156.62,2.72,False
8.6,8.83,3.83,-104.03,0.19,5.98,8.5,1.32,-0.93,-3.72,-7.94,-17.79,7.56,-2.43,95.85,13.9,154.96,2.79,False
8.59,8.85,3.83,-103.77,0.19,6.17,8.49,1.32,-0.91,-3.72,-7.94,-17.79,7.56,-2.43,95.85,13.9,154.96,2.79,False
9.37,12.29,1.93,-115.75,0.19,0.29,9.15,1.99,-0.84,-1.74,-8.32,1.73,8.32,0.25,82.67,6.13,148.87,2.8,False
6.59,23.04,4.25,-115.15,0.2,8.72,6.07,2.58,-1.81,-3.85,-4.46,-16.4,4.28,-1.26,33.94,0.0,96.85,2.46,False
15.36,3.63,5.05,-152.96,0.17,7.75,15.32,0.97,-4.5,-2.29,-10.91,-7.15,10.82,-1.36,74.02,47.9,143.68,2.45,False
0.87,-43.04,2.88,-178.81,0.18,0.09,0.64,-0.59,-2.87,-0.06,2.34,-163.65,-2.24,-0.66,96.7,10.85,155.56,2.85,False
10.34,-32.09,1.95,-160.96,0.2,0.1,8.76,-5.49,-1.84,-0.64,-9.24,-41.55,6.92,-6.13,79.78,7.88,126.63,2.55,False
8.87,42.9,8.99,177.35,0.19,0.1,6.5,6.04,-8.98,0.42,6.9,111.0,-2.47,6.44,56.04,3.7,124.01,2.52,False
4.49,-10.25,2.34,170.13,0.18,0.09,4.42,-0.8,-2.31,0.4,-2.15,-10.85,2.11,-0.4,4.69,13.65,48.23,1.32,False
10.33,-6.53,1.93,-134.49,0.2,7.59,10.26,-1.18,-1.35,-1.38,-9.26,-16.01,8.9,-2.56,75.51,11.31,136.07,2.57,False
10.31,-6.49,1.93,-134.27,0.2,8.58,10.25,-1.17,-1.35,-1.38,-9.26,-15.98,8.9,-2.55,72.87,10.43,132.56,2.55,False
10.78,-6.56,4.81,-139.16,0.19,16.44,10.71,-1.23,-3.64,-3.15,-8.3,-31.91,7.04,-4.38,69.75,37.34,141.25,2.44,False
15.39,3.65,5.09,-152.88,0.17,7.58,15.36,0.98,-4.53,-2.32,-10.91,-7.25,10.82,-1.38,81.34,40.27,148.32,2.52,False
15.67,29.46,5.32,-129.0,0.19,11.79,13.64,7.71,-3.35,-4.13,-10.9,18.95,10.31,3.54,83.09,34.8,149.29,2.6,False
10.31,-6.6,1.93,-134.5,0.2,8.39,10.24,-1.18,-1.35,-1.38,-9.25,-16.08,8.89,-2.56,80.26,12.39,141.46,2.6,False
15.63,-20.81,3.11,-170.22,0.17,6.15,14.61,-5.55,-3.06,-0.53,-13.06,-27.73,11.56,-6.07,72.51,26.26,151.94,2.68,False
15.86,36.77,5.48,-124.17,0.19,16.63,12.71,9.5,-3.08,-4.53,-10.84,27.05,9.65,4.93,91.79,30.86,154.29,2.7,False
1.5,-82.08,-2.99,-75.81,0.19,0.09,0.21,-1.49,0.73,-2.9,-4.48,-77.98,0.93,-4.39,98.35,19.94,156.27,2.82,False
1.49,6.03,-4.55,-84.31,0.19,10.9,1.48,0.16,0.45,-4.53,-4.78,-66.21,1.93,-4.37,76.17,21.4,153.45,2.69,False
10.29,-6.5,1.92,-134.12,0.2,9.78,10.23,-1.17,-1.34,-1.38,-9.24,-16.0,8.89,-2.55,79.26,10.78,133.43,2.56,False
8.79,49.51,9.13,-176.78,0.19,10.96,5.71,6.69,-9.12,-0.51,7.04,118.95,-3.41,6.16,88.77,8.6,144.28,2.75,False
15.26,7.82,4.96,-148.42,0.17,6.9,15.12,2.07,-4.23,-2.6,-10.9,-2.95,10.89,-0.56,71.81,49.95,142.1,2.34,False
10.24,2.85,4.99,-117.81,0.19,26.43,10.23,0.51,-2.33,-4.42,-8.79,-26.31,7.88,-3.9,81.09,36.15,148.16,2.37,False
4.37,-13.54,2.41,166.58,0.18,3.84,4.25,-1.02,-2.34,0.56,-1.96,-13.89,1.9,-0.47,7.81,47.85,61.56,1.55,False
5.6,12.89,4.01,-122.11,0.19,0.28,5.46,1.25,-2.13,-3.4,-3.97,-32.67,3.35,-2.15,34.64,0.0,98.01,2.45,False
7.73,-53.14,3.41,169.68,0.19,15.57,4.63,-6.18,-3.35,0.61,-5.72,-76.94,1.29,-5.57,103.21,16.56,150.87,2.66,False
8.84,38.1,9.06,172.76,0.19,0.1,6.96,5.46,-8.98,1.14,6.89,107.03,-2.02,6.59,53.89,3.9,124.83,2.53,False
8.45,27.25,4.64,-119.98,0.19,0.28,7.52,3.87,-2.32,-4.02,-5.18,-1.31,5.18,-0.12,32.76,0.0,95.03,2.38,False
1.5,-82.03,1.83,-154.53,0.19,0.46,0.21,-1.49,-1.65,-0.79,2.7,-122.49,-1.45,-2.27,99.67,17.87,156.78,2.76,False
5.58,12.95,4.01,-122.03,0.19,0.09,5.44,1.25,-2.13,-3.4,-3.96,-32.77,3.33,-2.14,34.85,0.0,98.33,2.42,False
17.32,39.22,5.8,-112.43,0.19,16.63,13.42,10.96,-2.21,-5.36,-12.53,26.44,11.22,5.58,89.86,27.96,155.38,2.71,False
8.8,4.55,6.88,-105.76,0.2,1.94,8.77,0.7,-1.87,-6.62,-9.1,-40.73,6.9,-5.94,120.21,4.43,116.4,2.5,False
1.89,38.97,-4.5,-50.14,0.12,0.06,1.47,1.19,2.88,-3.45,-4.9,-27.61,4.34,-2.27,84.89,14.43,138.09,2.58,False
4.45,-0.36,2.21,157.02,0.17,1.5,4.45,-0.03,-2.04,0.86,-2.56,18.97,2.42,0.83,5.58,40.47,50.94,1.34,False
5.6,12.89,4.01,-122.0,0.19,0.28,5.46,1.25,-2.13,-3.4,-3.98,-32.65,3.35,-2.15,34.34,0.0,97.54,2.5,False
6.16,29.57,4.84,-120.41,0.19,16.63,5.36,3.04,-2.45,-4.17,-3.15,-21.32,2.94,-1.15,69.41,26.42,140.95,2.59,False
1.69,-31.58,2.72,-100.76,0.19,13.9,1.44,-0.89,-0.51,-2.67,-3.68,-75.36,0.93,-3.56,95.82,19.14,155.34,2.71,False
15.63,-20.81,3.11,-170.22,0.17,6.15,14.61,-5.55,-3.06,-0.53,-13.06,-27.73,11.56,-6.07,72.51,26.26,151.94,2.68,False
6.87,-13.72,4.79,-145.1,0.17,7.07,6.68,-1.63,-3.93,-2.74,-5.14,-57.87,2.73,-4.35,55.86,29.64,127.13,2.52,False
