0.760,-0.084,0.589,1.224,-0.205,1.200,-0.301
0.646,0.197,1.158,1.124,0.158,1.424,-0.507
0.968,-0.036,-0.501,1.504,-0.176,0.626,0.167
0.626,0.211,1.238,1.098,0.175,1.453,-0.428
0.632,0.211,1.212,1.108,0.175,1.453,-0.428
1.007,0.362,2.708,1.591,0.382,1.362,-0.548
0.750,-0.017,0.667,1.229,-0.118,1.263,-0.468
0.964,0.049,0.667,1.520,-0.058,1.277,-0.357
1.163,0.577,1.915,1.743,0.712,1.257,-0.703
1.183,-0.099,1.078,1.761,-0.303,1.355,-0.579
1.027,0.284,1.212,1.622,0.272,1.501,-0.162
1.019,0.268,1.212,1.612,0.248,1.489,-0.055
1.019,0.268,1.212,1.612,0.248,1.489,-0.055
1.013,-1.196,1.318,0.584,-1.631,1.580,0.170
0.638,1.362,-0.763,0.584,1.505,0.004,0.017
0.916,-0.001,0.516,1.448,-0.122,0.990,-0.403
0.916,-0.001,0.516,1.448,-0.122,0.990,-0.403
1.560,2.143,-0.214,0.284,2.927,-0.611,-0.704
1.139,0.122,1.028,1.758,0.032,1.812,-0.559
1.070,1.208,1.910,1.206,1.555,2.015,-0.163
-0.048,-0.697,1.265,-0.048,-0.560,1.451,0.153
0.270,-0.203,2.741,0.564,-0.240,1.721,-0.206
-0.320,-1.013,-1.016,-0.528,-0.616,0.671,0.847
-0.332,1.825,-1.064,-0.746,1.211,0.671,0.847
-0.332,1.825,-1.064,-0.746,1.211,0.671,0.847
-0.332,1.825,-1.064,-0.746,1.211,0.671,0.847
-0.137,-1.427,-1.042,-0.664,-0.963,0.583,1.032
0.760,0.155,2.734,1.270,0.100,1.920,0.051
0.770,0.155,2.681,1.283,0.100,1.989,0.051
-0.137,1.426,-1.064,-0.284,1.117,0.627,1.378
-0.083,-1.468,-0.944,-0.656,-1.027,0.744,1.695
1.021,-0.316,0.442,1.450,-0.574,2.900,-0.699
-0.158,0.378,-0.271,0.078,0.326,2.539,-0.670
0.464,0.245,0.566,0.890,0.218,2.161,-0.973
0.527,0.165,-1.076,0.967,0.125,1.998,-0.993
-1.504,-1.136,-1.065,-1.728,0.108,2.417,-0.928
0.553,-0.438,0.617,0.808,-0.572,2.180,-1.028
0.612,-0.942,-0.224,0.484,-1.123,2.376,-0.864
0.612,-0.942,-0.224,0.484,-1.123,2.376,-0.864
0.849,-0.856,-0.196,0.818,-1.170,2.336,-0.861
-1.504,-1.136,-1.065,-1.728,0.108,2.336,-0.926
0.796,-0.358,0.542,1.150,-0.558,2.189,-1.030
0.369,0.168,-0.366,0.764,0.133,2.184,-0.882
0.369,0.168,-0.340,0.764,0.135,2.086,-0.899
0.049,1.839,-1.037,-0.433,1.503,1.791,-1.153
-1.215,1.186,-0.029,-1.371,0.439,0.128,-1.352
-1.037,-0.085,-1.064,-1.075,0.110,0.434,-1.308
-1.037,-0.085,-1.064,-1.075,0.110,0.434,-1.308
-1.041,0.526,-1.065,-1.078,0.314,0.360,-1.352
-1.225,1.206,0.027,-1.383,0.439,-0.017,-1.341
-1.188,1.130,-0.196,-1.330,0.439,-0.006,-1.285
-1.207,1.167,-0.085,-1.355,0.439,-0.061,-1.303
-1.089,0.548,-0.801,-1.137,0.314,0.150,-1.334
-1.197,1.148,-0.140,-1.342,0.439,-0.083,-1.361
-0.022,1.577,-0.390,-0.276,1.286,-0.109,-1.332
-0.032,1.586,-0.113,-0.292,1.286,-0.178,-1.343
-0.032,1.586,-0.113,-0.292,1.286,-0.228,-1.351
-0.004,1.125,-1.065,0.040,0.968,1.269,-1.355
-0.040,1.593,0.110,-0.307,1.286,1.763,-1.071
-0.038,1.593,0.082,-0.304,1.286,1.763,-1.071
-0.040,1.593,0.110,-0.307,1.286,1.763,-1.071
-0.038,1.593,0.082,-0.304,1.286,1.763,-1.071
-0.002,1.991,0.075,-0.618,1.547,-0.043,-1.364
-0.004,1.125,-1.065,0.040,0.968,-0.061,-1.364
-0.004,1.125,-1.065,0.040,0.968,-0.061,-1.364
-0.006,1.125,-1.039,0.040,0.968,-0.061,-1.364
-0.516,0.644,-0.748,-0.418,0.463,0.044,-1.364
-0.573,0.665,-1.065,-0.495,0.463,-0.044,-1.364
-0.360,1.063,0.220,-0.346,0.771,-0.006,-1.364
-0.538,0.887,-0.113,-0.500,0.600,0.191,-1.364
-0.520,0.877,0.082,-0.477,0.600,0.132,-1.364
-0.338,-1.001,0.588,-0.538,-0.599,0.868,0.085
-0.340,-1.003,0.614,-0.541,-0.599,0.870,0.071
-0.342,-1.006,0.641,-0.546,-0.599,0.870,0.071
-0.342,-1.006,0.641,-0.546,-0.599,0.870,0.071
-0.348,-1.013,0.722,-0.556,-0.599,0.937,0.024
-0.348,-1.013,0.722,-0.556,-0.599,0.937,0.024
-0.358,-1.024,0.827,-0.572,-0.599,0.940,0.012
-0.362,-1.029,0.882,-0.579,-0.599,0.942,0.007
-0.374,-1.042,1.014,-0.597,-0.599,0.943,-0.000
-0.374,-1.042,1.014,-0.597,-0.599,0.943,-0.000
-0.392,-0.570,1.202,-0.384,-0.317,1.140,-0.014
-0.403,-0.578,1.311,-0.402,-0.317,1.139,-0.014
-0.409,-0.582,1.348,-0.410,-0.317,1.137,-0.014
-0.415,-0.586,1.295,-0.418,-0.317,0.949,-0.025
-0.415,-0.586,1.295,-0.418,-0.317,0.949,-0.025
-0.415,-0.586,1.295,-0.418,-0.317,0.949,-0.025
-0.417,-0.588,1.268,-0.423,-0.317,0.949,-0.025
-0.429,-0.411,1.159,-0.374,-0.205,0.943,-0.039
-0.437,-0.415,1.105,-0.384,-0.205,0.936,-0.039
-0.439,-0.416,1.077,-0.389,-0.205,0.936,-0.039
-0.449,-0.422,0.996,-0.402,-0.205,0.928,-0.044
-0.459,-0.427,0.914,-0.415,-0.205,0.814,-0.054
-0.463,-0.429,0.886,-0.420,-0.205,0.814,-0.054
-0.474,-0.437,0.777,-0.438,-0.205,0.811,-0.063
-0.480,-0.236,0.723,-0.392,-0.082,0.782,0.083
-0.484,-0.238,0.697,-0.397,-0.082,0.782,0.083
-0.498,-0.243,0.591,-0.415,-0.082,0.784,0.083
-0.504,-0.246,0.538,-0.425,-0.082,0.786,0.068
-0.508,-0.248,0.511,-0.428,-0.082,0.698,0.068
-0.508,-0.248,0.511,-0.428,-0.082,0.698,0.068
-0.546,0.314,0.234,-0.423,0.260,0.726,0.253
-0.550,0.314,0.209,-0.428,0.260,0.735,0.253
-0.563,0.064,0.098,-0.453,0.113,0.692,0.279
-0.591,0.620,-0.090,-0.510,0.434,0.408,1.197
-0.605,0.700,-0.185,-0.541,0.476,0.408,1.197
-0.605,0.700,-0.185,-0.541,0.476,0.408,1.197
-0.619,0.707,-0.292,-0.561,0.476,0.321,1.294
-0.619,0.707,-0.292,-0.561,0.476,0.321,1.294
-0.619,0.707,-0.292,-0.561,0.476,0.321,1.294
-0.627,0.710,-0.345,-0.572,0.476,0.321,1.294
-0.627,0.710,-0.345,-0.572,0.476,0.321,1.294
-0.638,0.716,-0.425,-0.587,0.476,0.321,1.294
-0.650,0.721,-0.505,-0.602,0.476,0.214,1.294
-0.658,0.725,-0.558,-0.613,0.476,0.214,1.564
-0.670,0.662,-0.638,-0.618,0.439,0.214,1.564
-0.682,0.668,-0.718,-0.633,0.439,0.149,1.799
-0.735,0.691,-1.064,-0.703,0.439,0.028,2.040
-2.616,-3.861,-1.064,-2.642,-0.504,-0.521,-0.173
-0.816,-0.367,-0.876,-0.836,-0.054,-1.214,-0.085
-0.810,-0.279,-0.246,-0.813,-0.018,-1.058,0.398
-0.814,-0.573,-0.611,-0.880,-0.141,-1.268,-0.439
-0.812,-0.573,-0.586,-0.880,-0.141,-1.268,-0.439
-0.810,-0.280,-0.238,-0.813,-0.018,-1.058,0.398
-0.812,-0.893,-0.383,-0.978,-0.269,-1.063,0.610
-0.812,-0.893,-0.383,-0.978,-0.269,-1.063,0.610
-0.810,-0.280,-0.238,-0.813,-0.018,-1.058,0.398
-0.812,-0.894,-0.461,-0.978,-0.269,-1.097,0.610
-0.810,-0.262,-0.518,-0.811,-0.010,-1.151,0.325
-0.812,-0.685,-0.359,-0.911,-0.188,-1.063,0.610
-0.812,-0.893,-0.383,-0.978,-0.269,-1.063,0.610
-0.812,-0.893,-0.383,-0.978,-0.269,-1.063,0.610
-0.810,-0.279,-0.320,-0.813,-0.018,-1.058,0.398
-0.810,-0.684,-0.262,-0.908,-0.188,-1.063,0.390
-0.812,-0.894,-0.409,-0.978,-0.269,-1.097,0.610
-0.816,-0.367,-0.876,-0.836,-0.054,-1.214,-0.085
-0.816,-0.630,-0.958,-0.900,-0.164,-1.161,-0.173
-0.810,-0.280,-0.238,-0.813,-0.018,-1.058,0.398
-0.812,-0.894,-0.434,-0.978,-0.269,-1.097,0.610
-0.810,-0.262,-0.468,-0.811,-0.010,-1.144,0.325
-0.812,-0.894,-0.486,-0.978,-0.269,-1.097,0.610
-0.810,0.454,-0.543,-0.775,0.316,-1.151,0.325
-0.810,0.454,-0.568,-0.775,0.316,-1.151,-0.439
-0.810,0.454,-0.543,-0.775,0.316,-1.151,0.325
-0.538,0.763,-0.773,-0.471,0.526,-0.910,1.611
-0.538,0.763,-0.773,-0.471,0.526,-0.910,1.611
-0.530,0.758,-0.799,-0.459,0.526,-0.910,1.611
-0.538,0.763,-0.773,-0.471,0.526,-0.910,1.611
-0.530,0.758,-0.799,-0.459,0.526,-0.910,1.611
-0.530,0.758,-0.799,-0.459,0.526,-0.910,1.611
-0.530,0.758,-0.799,-0.459,0.526,-0.910,1.611
-0.488,0.833,-0.915,-0.425,0.582,-0.910,1.611
-0.488,0.833,-0.915,-0.425,0.582,-0.910,1.611
-0.480,0.794,-0.938,-0.405,0.561,-0.910,1.611
-0.480,0.794,-0.938,-0.405,0.561,-0.910,1.611
-0.480,0.794,-0.938,-0.405,0.561,-0.910,1.611
-0.471,0.790,-0.962,-0.394,0.561,-0.911,1.569
-0.471,0.790,-0.962,-0.394,0.561,-0.911,1.569
-0.739,0.703,-1.064,-0.710,0.445,0.017,2.079
-0.739,0.703,-1.064,-0.710,0.445,0.017,2.079
-0.739,0.703,-1.064,-0.710,0.445,0.017,2.079
-0.739,0.703,-1.064,-0.710,0.445,0.017,2.079
-0.739,0.703,-1.064,-0.710,0.445,0.017,2.079
-0.739,0.703,-1.064,-0.710,0.445,0.017,2.079
-0.739,0.703,-1.064,-0.710,0.445,0.017,2.079
-0.739,0.703,-1.064,-0.710,0.445,0.017,2.079
-0.739,0.703,-1.064,-0.710,0.445,0.017,2.079
-0.739,0.703,-1.064,-0.710,0.445,0.017,2.079
-0.808,0.562,-1.065,-0.782,0.364,-1.353,-1.205
-0.808,0.562,-1.065,-0.782,0.364,-1.353,-1.205
-0.808,0.562,-1.065,-0.782,0.364,-1.353,-1.205
-0.808,0.562,-1.065,-0.782,0.364,-1.353,-1.205
-0.808,0.635,-0.894,-0.790,0.397,-1.264,-1.205
-0.808,0.635,-0.943,-0.790,0.397,-1.264,-1.205
-0.808,0.635,-0.943,-0.790,0.397,-1.264,-1.205
-0.808,0.635,-0.943,-0.790,0.397,-1.264,-1.205
-0.808,0.635,-0.894,-0.790,0.397,-1.264,-1.205
-0.808,0.635,-0.943,-0.790,0.397,-1.264,-1.205
-0.808,0.635,-0.943,-0.790,0.397,-1.264,-1.205
-0.808,0.635,-0.894,-0.790,0.397,-1.264,-1.205
-0.808,0.635,-0.894,-0.790,0.397,-1.264,-1.205
-0.808,0.635,-0.943,-0.790,0.397,-1.264,-1.205
-0.603,0.777,-0.894,-0.554,0.517,-0.921,1.552
-0.603,0.777,-0.894,-0.554,0.517,-0.921,1.552
-0.613,0.782,-0.867,-0.567,0.517,-0.921,0.868
-0.595,0.773,-0.919,-0.543,0.517,-0.921,1.552
-0.595,0.773,-0.919,-0.543,0.517,-0.921,1.552
-0.585,0.776,-0.944,-0.531,0.522,-0.921,1.552
-0.595,0.773,-0.919,-0.543,0.517,-0.921,1.552
-0.575,0.771,-0.971,-0.520,0.522,-0.929,1.552
-0.575,0.771,-0.971,-0.520,0.522,-0.929,1.552
-0.575,0.771,-0.971,-0.520,0.522,-0.929,1.552
-0.567,0.767,-0.996,-0.507,0.522,-0.929,1.552
-0.575,0.771,-0.971,-0.520,0.522,-0.929,1.552
-0.567,0.767,-0.996,-0.507,0.522,-0.929,1.552
-0.557,0.763,-1.021,-0.495,0.522,-0.929,1.552
-0.567,0.767,-0.996,-0.507,0.522,-0.929,1.552
-0.557,0.763,-1.021,-0.495,0.522,-0.929,1.552
-0.557,0.763,-1.021,-0.495,0.522,-0.929,1.552
-0.542,0.849,-1.067,-0.495,0.576,-0.885,1.552
-0.542,0.849,-1.067,-0.495,0.576,-0.885,1.552
-0.542,0.849,-1.067,-0.495,0.576,-0.885,1.552
-0.542,0.849,-1.067,-0.495,0.576,-0.885,1.552
-0.542,0.849,-1.067,-0.495,0.576,-0.885,1.552
-0.542,0.849,-1.067,-0.495,0.576,-0.885,1.552
-0.542,0.849,-1.067,-0.495,0.576,-0.885,1.552
-0.542,0.849,-1.067,-0.495,0.576,-0.885,1.552
-0.542,0.849,-1.067,-0.495,0.576,-0.885,1.552
-0.542,0.849,-1.067,-0.495,0.576,-0.885,1.552
-0.542,0.849,-1.067,-0.495,0.576,-0.885,1.552
-0.542,0.849,-1.067,-0.495,0.576,-0.885,1.552
-0.542,0.849,-1.067,-0.495,0.576,-0.885,1.552
-0.542,0.849,-1.067,-0.495,0.576,-0.885,1.552
-0.542,0.849,-1.067,-0.495,0.576,-0.885,1.552
-0.542,0.849,-1.067,-0.495,0.576,-0.885,1.552
-0.320,0.509,-1.064,-0.148,0.407,-0.733,2.042
-0.320,0.509,-1.064,-0.148,0.407,-0.733,2.042
-0.542,0.849,-1.067,-0.495,0.576,-0.885,1.552
-0.320,0.509,-1.064,-0.148,0.407,-0.733,2.042
-0.320,0.509,-1.064,-0.148,0.407,-0.733,2.042
-0.279,0.565,-0.842,-0.102,0.455,-0.494,2.331
-2.288,-2.807,-1.065,-1.961,-0.375,-1.200,-0.133
-2.288,-2.807,-1.065,-1.961,-0.375,-1.200,-0.133
-2.286,-2.678,-1.039,-1.905,-0.375,-1.200,-0.133
-2.286,-2.678,-1.039,-1.905,-0.375,-1.200,-0.133
-2.288,-2.807,-1.065,-1.961,-0.375,-1.200,-0.133
-2.286,-2.678,-1.039,-1.905,-0.375,-1.200,-0.133
-2.286,-2.678,-1.039,-1.905,-0.375,-1.200,-0.133
-2.286,-2.678,-1.039,-1.905,-0.375,-1.200,-0.133
-2.286,-2.678,-1.039,-1.905,-0.375,-1.200,-0.133
-1.063,-2.549,-1.012,-1.851,-0.375,-1.097,-0.133
-1.061,-2.421,-0.986,-1.795,-0.375,-1.097,-0.133
-1.063,-2.549,-1.012,-1.851,-0.375,-1.097,-0.133
-2.286,-2.678,-1.039,-1.905,-0.375,-1.200,-0.133
-1.061,-2.421,-0.986,-1.795,-0.375,-1.097,-0.133
-0.866,-2.084,-1.069,-1.576,-0.533,-1.255,-0.279
-0.796,0.450,-1.065,-0.754,0.316,-1.284,0.222
-0.796,-0.060,-1.065,-0.764,0.079,-1.255,0.103
-0.794,-0.068,-1.065,-0.762,0.075,-1.245,-0.290
-0.793,-0.073,-1.065,-0.762,0.071,-1.279,-0.473
-0.789,-0.081,-1.065,-0.757,0.067,-1.187,-0.837
-0.488,-0.720,-1.065,-0.556,-0.361,-0.945,-0.123
-0.488,-0.720,-1.065,-0.556,-0.361,-0.945,-0.123
-0.488,-0.720,-1.065,-0.556,-0.361,-0.945,-0.123
-0.488,-0.720,-1.065,-0.556,-0.361,-0.945,-0.123
-0.208,-0.337,-0.969,-0.078,-0.226,-0.677,1.190
-0.220,-0.342,-0.994,-0.094,-0.226,-0.941,1.190
-0.186,-0.328,-0.922,-0.050,-0.226,-0.677,1.190
-0.186,-0.328,-0.922,-0.050,-0.226,-0.677,1.190
-0.712,-0.456,0.783,-0.728,-0.130,-1.014,0.207
0.207,-1.875,0.382,-0.898,-1.459,-1.248,-0.670
1.450,-0.007,1.265,2.134,-0.201,1.776,0.122
0.075,1.625,-1.067,-0.222,1.383,0.770,-1.225
